overall,asin,reviewText,time,year
4.0,0001921517,"I brought this on a trip to Italy with my grandson. In retrospect, I should have bought it for his device ahead of time. It is clear and informative, and somewhat to my surprise, the illustrations work on an iPad.",2013-04-09,2013
5.0,000211495X,One of the most beautiful poems I have ever read. The illustrations add so much to the story.  Everyone should read it!,2013-04-24,2013
5.0,0002112256,"This reads as if it were written by Hemingway. His life story done very well. Unfortunately  not available on kindle. I had to buy first a used paperback which was falling apart and the print too small. Then I bought a hardback. It is OK but not in great condition. I had this book new when it came out but gave it away some years ago and wanted to re read it. Kindle, why is it not available? Publisher, you are losing money to the used book people!",2013-12-29,2013
5.0,0002006995,"I liked the story line, the writing skills of the author, and I'm interested in flight. What more could one ask of a relaxing, entertaining, and fun book to read.",2013-12-10,2013
5.0,0002006995,If you like dangerous gross and adventure books this is the perfect book for you. You have to read this,2013-09-27,2013
5.0,0002006995,"If you haven't dived into this series, then stop now and get a copy of Airbourne. If you've read Airbourne and want to know what Matt and Kate are up to next, get Skybreaker. This is an incredible high-altitude adventure with fully realized characters, an engrossing story and plenty of things that keep you guessing.",2013-09-14,2013
5.0,0002006995,"I got started on this series as a fluke. I saw someone recommend it, it sounded interesting, so I decided to purchase the first one - I quickly ordered the second one when I realized how great the books were. All three of the books were better than I ever expected! I highly recommend this series to anyone who likes to daydream, anyone who has a mind, and anyone who has a heart. Wonderful books.

In this one, the second book, Matt Cruse and his friend Kate de Vries find themselves on an adventure to find a lost airship, dangling somewhere in the frigid, unwelcoming atmosphere. As usual, trouble finds them and follows them aboard the ship. They fight for their lives and for the honor of the man who owned the lost airship. They make amazing discoveries and take their findings back with them.

Again, lovely book full of imagery and adventure. You won't regret buying this book!",2013-06-16,2013
5.0,0002006995,I picked the first book in this series up on impulse and really enjoyed it! This author has created a believeable and fascinating alternate world. Strongly recommmend!!,2013-03-30,2013
4.0,0002006995,Continues the story very well. Oppel has a very fluid style that makes you imagine you are there. The ending is great.,2013-03-14,2013
5.0,0002006995,"Simply an amazing book, greatly paced and very dramatic. Finished it in less than two days and found myself reading whenever I had a chance. Just as exciting as the first.",2013-01-28,2013
5.0,0002006995,Excellent sequel to the Matt Cruse series.  Very well-written story set in an alternate earth.  You won't put it down.,2013-01-21,2013
4.0,0002051850,"Amazing writer. A little long in some places, but definitely a worth read.  I would definitely recommend this book, especially if you enjoy historical novels.",2013-12-30,2013
5.0,0002051850,"Who am I or anyone else to critique this masterpiece? I like to read a wide variety and the classics have a beloved place in the cycle. This book is a masterpiece, pure and simply a masterpiece.",2013-12-29,2013
5.0,0002051850,For someone interested in WWII history and Hemingway this is a great read. Couldn't put it down. Just spend the money and buy it you won't regret it.,2013-12-23,2013
5.0,0002051850,"For many years I wanted to read it again - after read it when I was teenager
Having it on my Kindle was nice
Reading it with more mature eyes give it additional perspective
great book",2013-12-18,2013
5.0,0002051850,"Can a whole life be lived in just four days? This is the question that haunts Robert Jordan throughout FOR WHOM THE BELL TOLLS. Leaving behind his respectable life as an American college Spanish-language teacher, he has become an accomplished guerrilla fighter and explosives expert fighting for the anti-fascists in the Spanish Civil War. Can he really find a new ""family,"" fall head over heels in love, and strike a blow that will further the rebel cause and lay his own personal ghosts to rest ... in just four days? Well, he's going to give it one almighty try, because when that fourth day arrives, he is sure there will be no tomorrow.

And so, Robert Jordan, ordered to blow up a bridge to enable the anti-government forces' latest attack, attaches himself to a ragtag band of hardened guerrilla fighters, currently hiding out in a cave in the hills near the bridge. In the cave, he finds a band of unstable, hotheaded misfits, a band of unique and beguiling individuals, a band that is sheltering a frightened ""little rabbit."" But they are very few, and the task Robert Jordan has brought them is very great. Can he possibly lead them to a glorious, unlikely success, or will he lead them to their doom and his own? The story is haunted by the concept that: ""Whether one has fear of it or not, one's death is difficult to accept."" This is the scene that Hemingway sets, and being Hemingway, all he does is tell us: These are the people, this is what happened to them, this is what they did, this is what they said. And being Hemingway, that is more than enough.

Hemingway's famously ""economical"" style can sometimes border on the cold, clinical, and flat, but in this book, he loosens the reins just slightly, with very effective results. The moments of fast-paced action are often very dialogue-driven; in quieter moments, there are little oases of slightly more wordy descriptions of surroundings or feelings; and sensual moments are a tumbling bundle of words and images that hardly even constitute sentences at all, but are intensely moving. Overall, the style of FOR WHOM THE BELL TOLLS is still characteristically Hemingway - matter-of-fact, pointed, with not a word out of place. The dialogue is still jarringly clipped, but that's what makes it so stirring. There are moments of maddening, excessive repetition, but they are like hammer strokes driving the point home. Once again, Hemingway does everything that should make a story fall flat - but instead, it soars. Don't try this at home, folks. This is something beyond the powers of mere mortals; this is something found only in the realms of genius.

Characterization and character development are particularly strong in FOR WHOM THE BELL TOLLS. In his usual way, Hemingway introduces us to all the characters of the story in situ, withholding any hint of their histories and making us earn the right to know them better by waiting and dwelling with them for some considerable time first. It seems that we are meant to get to know these characters in the present so as to deserve the privilege of knowing anything about their pasts, and so as to understand that the present is really all that matters. But by the time we have got to know them that well, all we can think about is their futures: Who will survive the dangerous mission before them?

Robert Jordan is the typical Hemingway leading man - mysterious, enigmatic, physically and emotionally strong but not invulnerable. Initially appearing to be made of stone, it is the ""little rabbit,"" Maria, a victim of unspeakable war crimes who has found refuge with the guerrilla band, who steadily chips away at ""Roberto's"" facade to reveal the human being beneath. And this human being is all too mortal and all too susceptible to the dread of leading his new Spanish ""family"" to their doom. And the enigma remains: Why is this American fighting in somebody else's war? Meanwhile, the cast of peripheral characters in FOR WHOM THE BELL TOLLS is as vibrant and varied as the contents of a paella. In the wait for zero hour, these characters are revealed one by one: Anselmo, the gentle-hearted ""old man""; Fernando, the pedant; Agustin, the fervent revolutionary; Rafael, the unreliable gypsy. And then there is Pilar, a character who could never be accused of being ""peripheral."" Mercurial, certainly, but never peripheral: she is surely one of Hemingway's strongest female characters - by turns worldly, zealous, kind, cruel, loyal, bitter, and as tough as old boots. When it comes to the crunch, we are right there with these very real characters as they march with their heads held high and their hearts in their boots into the impossibly dangerous situation devised for them by the powers-that-be, the powers-that-should-damn-well-know-better.

FOR WHOM THE BELL TOLLS is reminiscent of Hemingway's other war story, A FAREWELL TO ARMS, in the attention it gives to the way in which war turns men into monsters. Pilar's recounting of the first day of the revolution in her own village plus the underlying threat of insurrection within the guerrilla band's own ranks provide chilling evidence of the evil that lurks in the souls of ordinary men and women. In the memorable words of Agustin, ""War is a bitchery."" Robert and Anselmo, in particular, struggle throughout with the Machiavellian concept of killing for the sake of their higher cause. Is this really all there is to it, or do they take some kind of perverse pleasure in the taking of a life? And can they be honest enough, at least with themselves, to admit it?

These themes of personal guilt and responsibility lead inevitably to contemplation of who the enemy really is. At one point, Robert remarks that one side of a revolution usually garners greater attention than the other. Hemingway makes it abundantly clear, however, that FOR WHOM THE BELL TOLLS is not going to perpetuate this injustice, and great pains are taken to emphasize that ""the enemy"" are people, too. From the personal effects of an enemy scout to a peek through the window at the occupants of an enemy guardpost to actual narrative space given to the enemy in a bloody skirmish, the reader is never allowed to forget that both sides of the conflict share a common humanity. When all is said and done, Robert reflects on that part of himself that is the core of all soldiers, no matter who they fight for: ""In him, too, was despair from the sorrow that soldiers turn to hatred in order that they may continue to be soldiers.""

And when faced with the horrors of war, the minds of soldiers often turn to religion, another central theme of FOR WHOM THE BELL TOLLS. Robert and his newly Communist comrades are supposed to have renounced religion altogether, and there are many jokes about their now ex-Lord and Savior. Anselmo, however, is quietly wracked with uncertainty over renouncing the beliefs of a lifetime, and in a particularly moving scene, he wishes for the opportunity to undertake some form of religious penance, once the war is over, for the lives he has taken. And when the battle for the bridge is finally waged, both sides turn to prayer as their last resort.

FOR WHOM THE BELL TOLLS is a magnificent rendition of the hypocrisy, farce, and senselessness of war. This, in itself, makes the book a superb, thought-provoking, soul-searching classic. But it is also arguably Hemingway's greatest love story. Robert and Maria's story is so much more than just a whirlwind romance, it is an exquisitely tender, desperately passionate joining of two lost but beautiful souls. As ridiculous as it may sound, Robert and Maria will make you believe that true love can blossom and burn in the space of just four days. This pair would do anything for each other. They want to live a full life together, but they won't hesitate to die for one another, either. Will they have to?

I do not make this statement lightly: FOR WHOM THE BELL TOLLS is the most perfectly paced novel I have ever read. In the beginning, the story chugs along sedately, giving you time to meet and greet your fellow passengers and accustom yourself to your surroundings. In the last third of the book, you start to hear the whistle blowing and feel the story picking up speed. In the last fifty or so pages, you're holding on to this runaway train for dear life. By the end, you've gone past the edge of your seat and are kneeling on the floor praying for these characters, and especially these two lovers, to survive. ""I wish that I were going to live a long time instead of going to die today because I have learned much about life in these four days; more, I think, than in all the other time."" This is Robert Jordan's musing when the battle is finally joined, and it made me realize that I had also learned much about life from the four days, the lifetime, contained in the pages of this unprepossessing, riveting novel. The thing that makes me so passionate about books is that when they're really, really good, they make my eyes sparkle and my heart beat faster. FOR WHOM THE BELL TOLLS held me mesmerized and took my breath away. It is one of those books I will never forget. It is a masterpiece.",2013-12-17,2013
5.0,0002051850,"Hemingway has written a masterpiece, weaving together the human with the politics of the war in a tapestry richly layered.  The evocation of Robert Jordan's love for Maria is poignant and convincing.  The existential threat facing everyone is played out according to their moral stance and passion.  The climax of the book is an exquisite melding together of everything that came before.

I reread it after many years while in Spain, a fortuitous experience.  The final passage brought me to tears.",2013-12-13,2013
4.0,0002051850,"It is a very good story, with a few life leasons you can learn. I really enjoy Hemingway books. Classic's",2013-11-27,2013
5.0,0002051850,Can never get enough of Hemingway's crisp classic. This is a great example of his up close and personal style.,2013-11-22,2013
5.0,0002051850,"This story is a classic. It details events that occurred during the Spanish civil war of the late 1930s when fascism was on the rise in Western Europe.
In 1944, in my adolescent romanticism, I had become immutably bonded to the characters and Ingrid Bergman after seeing the movie that had just come out.
Now, 70 years later and reading the details of the love affair, I was to discover that I understood practically nothing of the historical significance in which the story takes place. The atmosphere of the guerrilla cave and escapades left a deep impression on me that was never to be forgotten.
Should you read this novel, I might suggest that seeing the movie first might place the characters most strongly in their rightful desperate and fateful surroundings as so skillfully described by the author.",2013-11-13,2013
5.0,0002051850,"This was my second time to read it.  I watched the movie with Gary Cooper and Ingrid Bergman and had to read the book again.  Of course, the book is better than the movie.  Great read - love Hemingway books.",2013-11-04,2013
5.0,0002051850,"5 Stars is not enough for this classic book. You will not put it down. I think it' his best work.
  Steve Tuers",2013-10-18,2013
3.0,0002051850,"I did not care much for the story.  It was before my time so I have no connection to the events. The big looser for me was the writing style. It was probably a well accepted style at the time but just does not fit in today. Hemingway changed his style several times in his life and this is just an example of a style that went astray.

I enjoyed ""The old man and the sea"" which was written quite differenty. The fact that there was only one person involved made a difference.",2013-10-16,2013
4.0,0002051850,Classic story well enjoyed. Wanted to reread Hemingway. Passed it on to a friend to enjoy also.  Recommend it highly,2013-10-03,2013
4.0,0002051850,A very intense tale of war and the local people involved in the cause fighting for their country however they can.,2013-10-02,2013
5.0,0002051850,"If you like Hemmingway, you will like this book.  Classic tale of the Spanish Civil War prior to WWII.  Enjoy!",2013-09-04,2013
5.0,0002051850,"I didn't always like it, but loved it. What a writer.  So many writing rules were broken but Hemingway can get away with it to its betterment.  Everyone should read the masters.",2013-08-28,2013
5.0,0002051850,This is the first EH books I have read.  I love reading history and war related books because I want to get a sense of what it would be like to live in a desperate time under extreme conditions.  I found this book to be exciting with excellent characters and an excellent story.  I will probably read more of his works.  I recommend.,2013-08-21,2013
3.0,0002051850,"Hemingway delivered as expected, great story.  However, when I ordered a hardback edition I didn't expect it to be the version provided to grade school children, complete with censorship.  The overall size of the book and quality of the cover were not what I had expected.  Maybe you should consider flagging this as the ""adolescent version"".",2013-07-22,2013
5.0,0002051850,This is a timeless novel written by one of our most celebrated novelist of the 20th century. I love reading it over and over again.,2013-07-04,2013
5.0,0002051850,"Forget the Lost Generation stories and The Old Man and the Sea. This is Hemingway's true masterwork, giving more actual insight into a volatile period of world history",2013-06-12,2013
5.0,0002051850,"This by far is my favorite book by Hemingway, very informative about Guerrilla warfare and great character building.  This is a definite read, you will keep turning the pages on this one!",2013-05-15,2013
5.0,0002051850,"The title says everything, I guess. A genius being genial. Like when one listens to certain musicians and realizes that he's not merely listening, he's going through an experience. Go for it!",2013-05-10,2013
5.0,0002051850,"If for no other reason, this looks impressive as s*** on a bookshelf to any chick who values good literature. However, if you're not an empty husk of a human being, this is a phenomenal story about love and war that illuminates human emotion and connection so thoroughly, you'll hate that your own life doesn't carry as much meaning. I only gave it five stars because there were no more to give.",2013-04-20,2013
5.0,0002051850,"As for most of us I was forced to read this book in school, now I can read it because I want to. I've really enjoyed this book and plan on reading more of Ernest Hemingway's offerings.",2013-03-30,2013
5.0,0002051850,Ernest Hemmingway is one of the greatest writers when it comes writing about old school spain. it was a great read. strongly recommended although a bit complicated.,2013-03-22,2013
4.0,0002051850,"I apologize for a mistake here - my review was for  ""Winter in Madrid"" by C J Samson - as you can see I went to read Hemingway afaterwards

Flash backs and forwards not immediately possibleto say when and where one is in the story. I should have read the history of the period before  opening it as if one is not genned up on the history of the Spanish civil war and after, is not easy to orientate  one self in the book

I read Hemingway again afterwards and I think one can say that the author did good documentation.",2013-03-14,2013
4.0,0002051850,"I enjoyed the book, did not care for the ending but am satisfied as I'm making an attempt to read some of the classics.  I have read books about Hemingway but am now trying to read some of his material.",2013-03-08,2013
4.0,0002051850,"This 1939 novel is set during the Spanish Civil War, a war that most American know little about.  The hero of this book is Robert Jordon, an American volunteer hoping that this rebellion would make a better world.  He wants to do good and be a hero but whether or not this happens is basically left for the reader to decide.

The book is about his mission to blow up a bridge and the people he meets along the way - Spaniards hoping for a better life and getting caught up in warfare.  Naturally there is a love interest between Robert and Maria, a young woman who had been very mistreated by bad guys and is now seeking refuge with the cave-dwelling freedom fighters of the revolution.

The writing is sparse and meaningful.  The setting is depressing.  People struggle.  People die.  The future looks bleak.

This is fine story, well told.  However I was annoyed by some of the narrative.  Hemingway doesn't uses curses and so the word ""obscenity"" is used where a curse would logically go.  I don't know if this was in only the edition I was reading but I found it very annoying and it broke my concentration.

This is the only Hemingway book I have ever read and I did like the writing.  I found the plot easy to follow and I identified with and pitied all the characters.  It is a classic of a time and a place and a writer who will long be remembered.",2013-02-28,2013
5.0,0002051850,"This is a tough book to write about. How many ways are there to say ""brilliant""? This was a re-read for me of a war story and love story. The book far surpasses both. It was the first to describe war as it really is: with flawed heroes, horrible treatment of the civilian population by both sides, guerrillas who are both cruel and afraid, madmen in commanding positions, etc. It also tells about the Spanish Civil War, so for people are unaware that there actually was such a war, it is an eye-opener on the prelude to WWII. The book is appalling and beautiful at the same time. Please read it or re-read it!",2013-02-24,2013
5.0,0002051850,"HEMINGWAY IS MY FAV! I SUGGEST YOU READ THIS IF YOU WANT A GREAT LOVE STORY.....OF COURSE, HE IS THE MASTER!",2013-02-07,2013
5.0,0002051850,What can I say? He is so scant of description but so full of story. I read his books over and over about his war stories. They almost aren't war stories but preludes to battle where the battle is almost inconsequencial. You are already a conrade of the character. You just lost a friend.,2013-02-02,2013
5.0,0002051850,This story is one of a kind. Hemingway is unique unto himself.,2013-01-27,2013
5.0,0002051850,"The presentation of this book is enjoyable own excellent work, which can be read nimbly and with some ease and this time.",2013-01-22,2013
4.0,0002051850,"I very much enjoyed this book, it is not one of my favorites, but I am very happy I read it. I recommend it for people who enjoy Ernest Hemingway as a writer, but if you are new to him, I would do a little bit of research on this book before deciding to read it.",2013-01-16,2013
5.0,0002051850,"The vendor had it to me before Christmas, my nephew loved it and it was better than pictured!  It was a perfect replica of a first edition.",2013-01-04,2013
5.0,0001840851,Jill Barklem writes great stories and the illustrations are exquisite.  I read many of her stories to my son 20 years ago and just had to have my own copy.,2013-03-24,2013
5.0,0002008599,"This is a fabulous book and very inspiring. It talks about the real things that are important in every human being's life. Love and forgiveness for one's self, finding our purpose in life,loving and helping our fellow man and many other  important aspects of human existence. The author does all of this while relating a wonderful fable that helps the reader remember the main precepts of the book. It is told in a very interesting style that keeps the reader turning the pages to get to the conclusion. Read this book, it is very positive and uplifting for the human spirit.",2013-12-08,2013
5.0,0002008599,"I loved this book. It is so inspirational and it has helped me in so many different ways. I can't wait to start my new life, two seconds from now.",2013-11-03,2013
4.0,0002008599,I thoroughly enjoyed this book.  It is a quick read and one that I will likely read again.  I have continued to ponder many aspects of this story and realize that I need to apply them in my own life.  Looking forward to the discussion of this book at my reading group next week.,2013-10-22,2013
2.0,0002008599,"I found the book very tedious repetitious and boring.  Expected to learn something and gain some in depth knowledge about
meditation and self discipline, but did not.  May be I expected too much.",2013-10-12,2013
3.0,0002008599,"I'm not the kind of person that reads this kind of thing, a member of my bookclub chose it. But I actually liked some things in it. For example the listening to calm music in the morning when you wake up to start your day right. Plus, all the monk practices have a practical use that's described in the book for you, so that's cool.",2013-10-03,2013
3.0,0002008599,"This book is high on thoughts, motivating, but  didn't like the way book progressed, I felt like two peoples conversation, frequent Q&A,finally i say its very good book to boosts oneself.",2013-09-08,2013
5.0,0002008599,"This book is a for sure and yearly read....what a wonderful read and application book....I love Robin style of writing and is now reading ""The leader who had no title"". I am excited I have crossed paths with Robin Sharma.....Many blessings",2013-09-06,2013
5.0,0002008599,"I really loved the way this book is written. The ideas are crystal clear, at the end of each chapter there is a very precise summary, and the whole story its interwoven with a beautiful small story that it stuck on my head.
I would definitely recommend this book to anyone trying to improve his/her life.",2013-09-06,2013
5.0,0002008599,"My wife loves this book and recommends it to everyone she knows.  If you have a chance, give it a try.",2013-09-04,2013
4.0,0002008599,"This book tells a simple story and leaves you with a deep and profound message. This book will get you thinking.  You will find a ton of practical tools and tips to make your life more peaceful, meaningful and satisfying.

It will help you achieve peak performance and find true purpose and mission in your life.

Highly recommended!",2013-08-25,2013
5.0,0002008599,"Robin Sharma spins a good story. At first I thought the story was true, except the way the two friends were talking to each other sounded like b movie actors. Then I looked at other reviews and saw the whole title which includes the word ""fable"". I have it on kindle and never saw that. Still a great story, despite the corniness of the delivery. The messages delivered really help with daily life today.",2013-08-15,2013
4.0,0002008599,the art of personal effectiveness narrated through a simple easy to understand fable. it is effective and profound. Thanks Robin!,2013-08-12,2013
4.0,0002008599,This is truly inspiring but I am a bit disappointed to find several business ads of the author at the end.,2013-07-30,2013
5.0,0002008599,"A successful friend died, shocking a lot of us.  In his obituary, a friend said his favorite book was The Monk Who Sold His Ferrari.  Curious, I bought and read it.  Be curious.  Buy and read itif you aren't afraid to change your value system and get more out of life.",2013-07-29,2013
5.0,0002008599,"this is a book I will read over and over.  I am buying copies for the special people
in my life.",2013-07-24,2013
5.0,0002008599,"great ideas without all the crap that usually comes along with books on how to get your stuff together, recommend to anyone who is trying to pull it together",2013-07-03,2013
5.0,0002008599,"An easy reading book . It will give you the  guidance  you are looking for to achieve success . Before you star your journey in life  you need to have a predetermined goal. Once you  choose your goal you need a road map, that map is inside this book. Remember, same as in the business world, you can hire advisors that will advice you  how to succeed  making money, but they won't do it for you. Is for the business owner to choose the best advice, put it to work  and make it happen.

This book is like those business advisors, the book will guide you but is up to you to implement and execute your plan.",2013-06-17,2013
5.0,0002008599,I loved this book.  I would never have read it had it not been on my book club list.  It is full of really practical advice on living a full and happy life and in these tough times we could all do with taking stock of our lives.,2013-06-11,2013
5.0,0002008599,"Robin Sharma tells his story in the style of Og Mandino.  He writes a fictional story as if it had really happened to him.  This one is so good, I wish it were really a true story.  But fiction or not, the story told herein demonstrates a remarkable way to live your life.  I bought this book a few weeks ago and following the suggestions is already changing my life.  Thanks, Robin!",2013-06-10,2013
5.0,0002008599,"At first I wasn't sure about that book. Yeah! another book which tell me that poverty is a gift and that looking to be more comfortable in my life is nearly a capital sin. But no! I do found an inspiring philosophy in this book and I believe that it is a very good book to read no matter your expecting are.

MarKo",2013-05-28,2013
3.0,0002008599,Interesting with some good shared wisdom but a far cry from Paulo Coelho's Alchemist which it was supposed to be like.,2013-05-15,2013
5.0,0002008599,This parable offers a map to leading a more effective and productive life filled with gratitude and service.  It is a lighthouse for proactive change!,2013-05-09,2013
1.0,0002008599,This book was remarkably missing the main points of Buddhism.  I was disappointed.  It was a self improvment book with no real wisdom to share about how to accomplish all the tasks that were set out.,2013-02-11,2013
5.0,0002008599,This fictional account is very interesting and insightful.  I really enjoyed it and I would highly recommend it if you like philosophy and self-help books.,2013-01-12,2013
5.0,0002008599,This is a great book.  It's been awhile since I've read it and need to read it again.  I've shared it with friends too.,2013-01-07,2013
5.0,0002008599,"Power of positive thinking given in detail is wonderful. This book is capable of beng a text book.
You can't afford to miss this book.",2013-01-05,2013
5.0,0001712845,Purchase many of these stories by Stan and Jan. they have timeless messages in a fun format that keeps everyone smiling.,2013-12-31,2013
5.0,0001712845,"One of my children's favorite books.  I give this for birthday presents.  It's fun to act out the ""shivers"" with the kids.",2013-12-11,2013
5.0,0001712845,"This is a classic, and our kids love it.  It has been requested many nights in a row!  Its fun for them and for me.",2013-12-08,2013
5.0,0001712845,"Beautiful art and story. Not quite the best format in a kindle, but it'll do! Glad to be able to take it with me!",2013-12-02,2013
5.0,0001712845,"I like the item and it was in perfect shape and shipped swiftly.

It was my children;s favorite book and now they each have a copy.",2013-11-24,2013
5.0,0001712845,"I love the original Berenstain Bears books and so do my kids. They are wonderfully illustrated and the rhyme and meter are second to none.  I was born and raised on these stories and I bought them for my children when they were born.  ""Inside, Outside, Upside Down"" was the first book by daughter learned to read on her own.  She is seven years old now and still loves them.  These are timeless classics that you can pass on to your children and grandchildren.  Buy them all now!",2013-11-17,2013
5.0,0001712845,Love it. I remember it from my childhood and bought for my kids. My three year old loves it. Joe.,2013-11-09,2013
5.0,0001712845,"Another great book, this entertaining tale was finally destroyed after dozens of children laughed and shared over the years.  I not only replaced the original one, but bought some copies as gifts, too.  Snuggled with the children on the couch and reading this book is a treat, an experience I am not willing to give up yet, despite my age.  All the children of the family have grown up with this book and my daughter now reads it to her little 2 year olds in child care.  It is their favorite book.  It came in excellent shape and in a timely manner.",2013-08-12,2013
5.0,0001712845,"I have three children and this book was read so many times that I could almost read it with my eyes closed.  It is fun and you can dramatize it or not, depending on how you are feeling at the time.",2013-08-09,2013
5.0,0001712845,"My son is 3 1/2 years old and he pretty much ""reads"" this to me every night.  Love the older version because it makes the whole book even ""spookier"".  Can't go wrong with any of the bear books.",2013-08-05,2013
5.0,0001712845,"This book was a favorite of my children, and now is the same for my grandchildren.  I am expecting a new grandbaby in August, and at the shower, rather than a ""to-from"" card is to be a favorite book.  This is going to be the one!  Bought extras for baby gifts to others who are expecting, too.  Great shipping--extremely fast!  Perfect new condition.  Nothing negative at all about this transaction.",2013-05-23,2013
5.0,0001712845,I remember reading this book when I was a child and have so enjoyed reading it with my 4 year old son.  He is reading it to me now.  The illustrations are fun and get kids interested in the story. There are also just a few words on each page so it makes it a great choice for beginning readers.  I highly recommend!,2013-05-10,2013
3.0,0001712845,"Not enough to it, a few pages; a few words.  I read it to my grandson once and that was enough for him.",2013-05-09,2013
5.0,0001712845,Looks brand new! Great buy! word word word word word and 9 more words required...why i don't know ok thanks,2013-03-10,2013
5.0,0001712845,"this was the most requested ""read it to me"" book of my kids. i love the berenstain bears books so we had a lot. now we are giving them to our grandkids to pass it down. this one is perfect for reading out loud! it is fun to read over and over.",2013-02-24,2013
5.0,0001712845,"I bought this book for my son who is now 29, I searched and found it for his daughter she loves the story and knows the story just as he did when he was her age,she just turned 4.  I recommend this delightful story.",2013-01-24,2013
5.0,0001712845,"Every child I read this book to loves it.  It is a favorite.  Especially fun to read around Halloween.  Scary enough for a kid, without being really scary and just fun.",2013-01-17,2013
5.0,0001712845,"This was such a favorite of mine that at 32 I still could remember many of the lines.  So I bought it this Christmas for my two year old niece, it part just so I could reread it.  When I mentioned that I was getting it, both of my parents could remember the book.  It is as fabulous as I remember and more so.

This is much simpler than most of the Berenstain Bears books--definitely a beginner book.  Because it rhymes, it has a great read outloud quality.  The pictures tell half the story and they are wonderful.  It is spooky without being scary and very exciting.

It does not exactly fit into the Berenstain Bears cannon (there are several earlier ones, all beginner books, which don't exactly).  There are the characters who will be Brother, Sister and Cousin Fred plus the mom, but they aren't necessarily those characters.  Which means if (for some reason) you didn't like the regular series, that shouldn't prevent you from checking out this book.",2013-01-02,2013
4.0,0002152525,"The Future of Man is an inspiring, dynamic forward thinking collection of essays given at different times to different groups of scientist or other types of groups. This was a mind expanding experience.",2013-01-02,2013
5.0,0001052292,"Copelands Microserfs is a fun novel that explores both the quirkiness of techies, makes a mocking of the microsoft culture, and explores a young man's love.",2013-09-05,2013
3.0,0001047566,"I pretty much found this book ""hard going"".  Not a very interesting main subject, at least not to me. And, I do get tired of the temperament of actors.  I like books with more Rodrick Allyn and Ins. Fox in it and less of the other characters. To me, it just never ""jelled"" as a story.",2013-11-28,2013
2.0,0001047566,"I like Robert Goddard and find his novels whimsical and engaging. So I bought this one with enthusiasm. Plot sounded good and intriging. What a let-down. The main character Charlotte has no back-bone and I really couldn't believe how pliable she was, made inane comments about important events and did not challenge some bizarre behaviour from the main characters. I persevered when I really wnated to give up in the hope the writing and plot would improve. Neither did. Do not waste your time on this book, there are many other Goddard books that are far better - well written with complex plots that keep you guessing to the end. This was dreadful.",2013-11-12,2013
5.0,0001047566,"Robert Goddard is an author who always keeps you guessing.  Where is the story going, what on earth is going to happen next.  He also develops a terrific sense of identity for the characters.",2013-04-02,2013
5.0,0001714716,"I love the original Berenstain Bears books and so do my kids. They are wonderfully illustrated and the rhyme and meter are second to none.  I was born and raised on these stories and I bought them for my children when they were born.  ""Inside, Outside, Upside Down"" was the first book by daughter learned to read on her own.  She is seven years old now and still loves them.  These are timeless classics that you can pass on to your children and grandchildren.  Buy them all now!",2013-11-17,2013
5.0,0001714716,"kids loved it, wacky and engaging.  kids cannot wait to spend some summer camp time with their cousins.  would purchase again",2013-05-13,2013
5.0,0001714716,"It is so awesome to be able to share these wonderfully written, funny books with a third generation. We bought the Berenstain Bear books for our daughters in the 60's, they read them to their children, & now, we have the opportunity to share them with their grandchildren (our great grandchildren!) One of our daughters sent a note telling us after she had read the 3 books we sent to her 4 yr. old grandson, he kept saying, ""Again, again!"" My very favorite one is The Bike Lesson! I have always loved rhymning books & these are so cute. Worth every penny!!!",2013-01-14,2013
5.0,0002000318,"If you are an engineer or simply someone who is fascinated by the stories behind the everyday things in life, then you will enjoy this book.",2013-05-05,2013
5.0,0002000318,"This is simply a wonderful book, very well researched and entertaining to read. If you know anyone interested in technical things, science, and/or social history get them this book.",2013-02-11,2013
3.0,000105001X,This book was ok.....it just seemed to keep going and going and going.  It was hard to finish this book.,2013-12-27,2013
5.0,000105001X,"I absolutely loved this novel.  The time travel thru hypnosis concept was great.  I didn't put this book down until I had finished, and wished there was more. Barbara Erskine is a terrific author, one of my all time favorites..",2013-12-20,2013
4.0,000105001X,"This is one of those books that you either embrace wholeheartedly or dislike intensely I think. I read this many years ago and found  myself quite disatisfied with how the story unfolded. However this is my second reading of Jo Clifford/Matilda de Broase the Lady of Hay and I really enjoyed it the second time around.

Matilda was a woman of her time with very few options open to her but how she defied a Prince, gave all for her family and was betrayed by her husband is compelling reading. That is where the strength of the story lies, the medieval aspect, the political intrigue and the love/hate relationship between Prince John and Matilda.

But this book did have it's detractions. I would have liked more explanation for William's course of action, there were major repercussions for Matilda and her family.
The characters depicted in the present weren't as strongly depicted as their alter egos and it was difficult to feel any empathy or sympathy towards them.

Still I very much enjoyed the medieval setting and the story of Matilda de Braose.",2013-11-16,2013
5.0,000105001X,This is one of my favorite books.  I love the history of England and can find a number of the characters in my family tree.,2013-09-05,2013
3.0,000105001X,i think this book is similar to  the timetravellers wife as it jumps back and forward  not a real favourite of that type storyline,2013-07-17,2013
