overall,asin,reviewText,time,year
3.0,0001477889,"I usually really like Clarence Larkin's work and sometimes read it over and over,  but not likely to read this book a second time.",2014-01-11,2014
2.0,0002111306,"The places of interest are numbered on a map in each chapter, and the place name appears by the number in a tiny box. These numbers are not cross-referenced in the  text, the referenced place name  is only marked by bold face. One has to read and count the bold faces text occurrences until finding the one looking for, or prepare for the trip  by writing the numbers at the line end of each occurrence of the place. Or search through the index!",2014-11-22,2014
4.0,0001950061,"This was Seuss' take on the Cold War/arms race.  As such, it's a bit dated but worth a read as a reminder of how insane MAD was.",2014-10-09,2014
4.0,0001950061,a good way to teach kids the value of cooperation.  I will use this to teach boys the futility of war,2014-09-20,2014
5.0,0001950061,"I got this for my daughter because I loved this book as a child. Even though the cold war is long gone, I like the lesson of how silly it can be to escalate a confrontation instead of finding a lasting solution. Also, I love Dr. Suess's art.",2014-09-16,2014
5.0,0001950061,"This is a wonderful book, and we value the focus on social issues and  older kids' material in Dr. Seuss' later work.  This book is, of course, about the Cold War and the question of who might drop the bomb first.  My husband and I grew up during the Cold War and, interestingly, both of us thought there were pages missing when we got to the end of the book.  It's a cliff-hanger.  Of course, when this was written in 1984, no one knew how the real-world version of this story was going to end.",2014-09-12,2014
5.0,0001950061,"well done Dr. Seuss.  This book is an odd ball and really will be mostly lost by young readers. They'll find the pages and pictures funny, but there is a deeper theme that is bravely charged.
Huge fans of cold war paranoia will be a bit upset.",2014-08-07,2014
5.0,0001950061,"Everything was good, as advertised.",2014-07-30,2014
5.0,0001950061,"I used this book to teach my 7th grade students about the cold war. We pointed out elements of propaganda, Mutual Assured Destruction, and even a little bit about allegories (among other things). They all ""got it"" and loved the story.",2014-07-23,2014
5.0,0001950061,I don't know how I missed this gem of a book as a child reading Dr. Suess.  My children really enjoy it.,2014-07-06,2014
5.0,0001950061,perfect,2014-07-02,2014
5.0,0001950061,This cartoon adaptation of the Cold War is always humorous. The kids are sure to love it and the title is always fun to say!,2014-06-30,2014
5.0,0001950061,I use this book to end my Cold War unit plan in 9th grade US history. They love that they're being read a children's story. I love the moment when they realize WHY I'm reading them a children's story.,2014-05-15,2014
5.0,0001950061,"Dr. Seuss is and always has been incredible. This book is not only a great story for my younger sister, but also a great story to read and look into as an adult. There are many concepts we don't catch as kids. As a matter of fact I had to do a report using Dr. Seuss books as references. This was a perfect example.",2014-05-07,2014
4.0,0001950061,"Even I was kind of stumped that the book doesn't have a neatly tied together ending. Only because I was reading it to my 4 and 6 year old, and an ending like that, open-ended, was a bit of a reach for them. The 4-year old just walked away, didn't seem to care. My 6-year old up until that point had never really experiences a book that doesn't have a traditional ""ending"" so mostly had a lot of questions as to what happens next, how do we know...versus really thinking about the subject matter. She and I did engage in a brief discussion about that, but still it was a bit over her head. It was tough explaining about bombs and destruction, she still isn't aware about what war is, the history of the world, that sort of thing.

Neither child has asked to read it again. So...I don't know, it really isn't a grabbing story, not my fave Dr Seuss book, but because I do think its clever and teaches a very important and deep ideas to kids, I gave it 4 stars. I like that is isn't really dumbed down.",2014-01-20,2014
5.0,0001950061,"Used the book to impart the basis for the beginnings of and proliferation of the globalized ""Cold War.""  Its simplicity shouldn't be overlooked as to its contents.",2014-01-16,2014
5.0,0001950061,"Besides being perfectly written, this story is ideal for teaching kids not to fight.  In the story there are two towns who disagree on which side of the bread to put their butter on.  Each side creates a bigger weapon to combat the other town's last creation and it just goes back and forth and back and forth.  It is funny and goofy and the weapons are fantastically fun!  But in the end I can talk to my kids and say ""did they fix anything with their weapons?""  ""So if you hit Johnny, and then Johnny hits you and you hit Johnny, when does it stop?  Does it fix anything?  What could happen when we fight?""  I believe that this liturature is great for teaching kids to use their words or to simply move on.

It is also perfect for teaching students how to ""pick their battles,"" what I consider to be an underrated skill.  Buttering your bread on one side or the other isn't really a great reason to fight.  The kids laugh and it starts a discussion that involves much critical thinking.",2014-01-11,2014
5.0,0001950061,The Butter Battle Book was my favorite Dr. Seuss cartoon growing up. Now that I'm an adult I found the book that I didn't even know existed. Of course I had to make it mine. A must have for any true Dr. Seuss Fan,2014-01-03,2014
5.0,0001921517,"What a wonderful book. Beautifully illustrated. If you are interested in Roman cities and their planning and infrastucture, this shows it all. Great effort has gone into each illustration.",2014-12-10,2014
5.0,0001921517,Loved it! Perfect for people of all ages who want to understand the gist of the Roman way of life,2014-08-15,2014
5.0,0001921517,"I love books by David Macaulay and I am  student of ancient Rome. The details of the planning and construction of a city of the Roman Empire are amazing. The foresight of the city planners is proved when the city ultimately grows to 50,000 inhabitants and the city services still function smoothly. Construction methods are shown with detailed drawings. All in all, this book is a fascinating study of city planning two thousand years ago. Highly recommended.",2014-08-06,2014
5.0,0001921517,I love these books.  They show how Rome was constructed in beautiful detail.  I'd recommend all of David Macaulay's books.  Maybe they'll come as a set someday.,2014-03-15,2014
5.0,0001921517,"I found this book easy to read, with excellent pictures.  We need our young people interested in engineering and understand what it means.  Fascinating!  Fantastic books for young engineers (to be)!",2014-02-07,2014
5.0,000211495X,Years ago I purchased this book to read to my classroom. I loved t he artwork as well as the verse. The book had long since disappeared. I found it again here. I am thrilled.,2014-05-21,2014
5.0,0000913154,"The same book I had as a kid...  the 2 color drawings and the text explain the processes.  It probably changed my life - having the whole world of engineering opened up to me at the ripe old age of 7 (yes, I was 7 when my folks got it for me) pretty much opened my eyes to that entire side of what was possible, and taught me to think through processes and imagine what else was possible.  I think... seriously...  my education and career were influenced positively from reading this book as a young child.",2014-07-18,2014
4.0,0002112256,"I'm not a reader of Hemingway's work but became interested in him when I read The Paris Wife about Hadley Richardson his first wife but do love some of his short stories I've read in anthologies.
This is a large book and so far I happy with the details it fills in before and after Hadley and up until his death. It paints a clear picture of the events and times that shaped Hemingway's perspective and ultimately his writing. The book reads well and I'm almost finished and already am wishing there were more photos included.",2014-09-03,2014
5.0,0002006995,Gave this to my husband and he loves Kenneth Oppel's writing. He read a previous one and like it so much that I ordered this one for him which he said was even better than the first. Will try to find another to purchase for him.,2014-09-18,2014
5.0,0002006995,"Book two in a series my sons and I have loved! Great voice, unique world. Excellent adventure set in Earth's sky  and incorporating old technology in a way that feels fresh and new. Clean youth adventure.",2014-06-17,2014
5.0,0002006995,This book was so amazing that when I read it I felt like I was inside the book! The thought that boats could actually fly is AWESOME!,2014-05-19,2014
5.0,0002006995,This was an amazing sequel to Air born. This is a must read for any adventure readers. It has a great story line that will have you hooked in no time at all.,2014-05-09,2014
5.0,0002006995,Got this book for my son. He loved it! So much so that I've bought the other books in the series.  He says he would recommend the series to anyone. He has actually read them all at least twice.,2014-02-13,2014
5.0,0002006995,"My grandson doesn't like to read, so I gave it a try since my granddaughter loves other books by this author!",2014-01-08,2014
5.0,0002051850,Excellent,2014-12-30,2014
5.0,0002051850,The book truly lives up to its reputation,2014-12-27,2014
5.0,0002051850,"This is a classic and there is really no need to write anything on the story. A book for all generations' reading. Its timing, its description of people's minds, its description of action scenes, all of it, makes the book a must to read for everybody.",2014-12-25,2014
5.0,0002051850,love it,2014-12-22,2014
5.0,0002051850,great book but not easy read .,2014-12-21,2014
5.0,0002051850,What can I say that hasn't been said before? This is a masterpiece of American literature. There is an immediacy and intensity to the prose that captures the imagination.,2014-12-18,2014
5.0,0002051850,Great story from the best !,2014-12-15,2014
5.0,0002051850,Finally got around to reading this classic.  It was worth the wait.  Great book.,2014-12-11,2014
4.0,0002051850,V Good,2014-11-26,2014
5.0,0002051850,It's a little slow but certainly a great novel if you have the patience.,2014-11-23,2014
4.0,0002051850,"Interesting story, but drawn out second by second, breath by breath of 4 days. Made for a long read. Interesting tough for a classic",2014-11-23,2014
3.0,0002051850,"I really didn't like this book.  I gave it three stars in deference to Hemingway's fame.  As reminiscences of war go, it is probably quite accurate, except for the ending.  The gory and grisly scenes were not ones I would have voluntarily chosen to read, but this was a book club selection.  Hemingway's style may have been revolutionary at the time, but (forgive me) it reminds me of my elementary school reading textbooks, ""See Jane run.  See Spot run.  Run, Spot, run!""  Also, Hemingway includes a lot of Spanish phrases, which he does or does not translate, to show you he learned Spanish.",2014-11-16,2014
5.0,0002051850,Classic Hemingway bought the hard copy.,2014-11-13,2014
5.0,0002051850,"Best Hemingway by far. If you don't read this book, you'll never know you what an amazing read you missed out on. READ THIS!!!!!!!",2014-11-06,2014
5.0,0002051850,"I'm not sure what I can say about Ernest Hemingway that won't seem superfluous to what has been said for so many years before. For Whom The Bell Tolls is the best written book I have ever read. Ernest Hemingway was a gifted genius and if you haven't read this book and are considering whether you should or not,just read it. It is beautiful and brutal and tender and real and I'm going to go on and read more of what this great writer has left us. I only hope you get the same pleasure I received reading this masterpiece.",2014-11-01,2014
4.0,0002051850,A great read that keeps your interest.,2014-10-28,2014
2.0,0002051850,Difficult to stay interested in.,2014-10-27,2014
5.0,0002051850,"I came to Hemingway late in life. Enjoyed several of his books, Movable Feast is very good but this is the best so far. What struck me most was Hemmingways profound understanding of thoughts under a variety of circumstances.
Great read.",2014-10-26,2014
4.0,0002051850,"I had trouble understanding some of the stylized writing, however, he nailed his characters, in particular, ""Rabbit"".",2014-10-22,2014
3.0,0002051850,There are quotes in this book that are so relevant and important that they are in my notebook.  I use one of them often.,2014-10-21,2014
5.0,0002051850,Compelling!,2014-10-19,2014
5.0,0002051850,"This story takes place during the Spanish Civil War and is about an American Robert Jordan who joins the International Brigades. He is on assignment to blow up a bridge.  The story is largely about Jordan and those he recruits to help him. The interaction between the characters is earthy and colorful.  The author does an exceptional job at bringing them to life figuratively speaking. He paints a believable picture of their behavior, suspicions, doubts, beliefs, love and trust and difficulties. What happens in a few days feels like a year's worth of experiences. This reading is for adults.",2014-10-17,2014
5.0,0002051850,"I just re-read this after twenty years.  Since then, I've been to my own war as a Marine Infantryman.  Papa's characterization of interacting with indigenous forces is spot on, as is his storytelling.  Compelling use of language to convey emotion.  Fantastic read.",2014-10-06,2014
4.0,0002051850,"I wish there were a Spanish dictionary appended to the book.  I knew from the beginning the story would end badly, but enjoyed the writing.",2014-10-03,2014
5.0,0002051850,Hemingway's insight into the human heart is without peer.,2014-09-26,2014
5.0,0002051850,"No man is an Iland, intire of it selfe; every man
is a peece of the Continent, a part of the maine; if a
Clod bee washed away by the Sea, Europe is the lesse,
as well as if a Promontorie were, as well as if a Mannor
of thy friends or of thine owne were; any mans death
diminishes me, because I am involved in Mankinde; And
therefore never send to know for whom the bell tolls;
It tolls for thee.  JOHN DONNE

If you haven't noticed, I read a lot of Hemingway.  The reason for this is that I enjoy (even more) a textbook about him that was written by a Princeton Professor, Carlos Baker.  He understands Hemingway and shares that knowledge in a way that shows the artfulness of the writer.  He diagrams the novels in the same way that my grade school teachers taught me to diagram sentences (noun, verb, adverb and subject, object of the preposition, adjectives and compound sentences, etc.).  Using this textbook I am learning how a writer approaches a novel (as an artist would); hence the title, ""HEMINGWAY, the writer as artist"".  It is one of my favorite books and has been for more than ten years.

For Whom the Bell Tolls (FWBT) was published in 1940, but the notes for it were taken during '37, '38 '39.  It speaks of the loyalist fighting against fascism in Spain.  His detractors called Hemingway a 'Stalinist' or a 'Fascist' at the extremes, but he was neither.  He was simply anti-fascist.  He thought that fascism killed art and literature.  It was just that easy for him to pick a side.
His novel is broad in scope and speaks garishly of the cruel killings by both sides.
He goes into great detail of an incident in which the 'loyalists' torture and kill local fascist shop owners, blowhards, idiots, city officials and priests in a way that is foreign to any experience of my sheltered life. Hemingway shocks the reader by writing the details of killing in a way that reminds us of a bull fight, or the running of the bulls at Pamplona.  This chapter is hard to read.  It is so cruel.  I can only image what it was like with his expletives at full volume.  Artistically it compares with Picasso's 'Guernica' which reminds the world of the insane bombing of that Spanish market town by NAZI fascists. (with loss of life estimated at 1,650)",2014-09-24,2014
3.0,0002051850,A good story well told but not as good as I was expecting.,2014-09-19,2014
5.0,0002051850,"Hemingway brings a harsh narrative to the stories I grew up hearing about the dust bowl and the Great Depression from my mother and grandmother who lived in Arkansas during this period.  Truly the great American novel, beautifully written.",2014-09-17,2014
5.0,0002051850,good book,2014-09-17,2014
1.0,0002051850,"When I was 18 (more than 50 years ago) I started reading ""Across the River and into the Trees"". Hated it - never got past 50 pages. Recently  I thought I should give Hemingway another chance, and have been reading  his first three novels.  Guess what - I don't like any of them. They are all bad in different ways, but For Whom the Bell Tolls is particularly bad. This is the one where ""the earth moves""! The one where the Spanish speak a weird and annoying 18th century English. The one where Hemingway's supposedly terse style can go on for dozens of pages of very boring digressions. At least 200 pages should have been cut out.  An interesting read anyway because I can't understand why this very dated and flawed novel gets plenty of 5 star ratings.",2014-09-12,2014
5.0,0002051850,"It's an excellent piece of literature. It is a hard read at points and includes scenes that make you question why Hemingway put them in the book. However, its style is interesting,and its themes remain valid to this day. Well worth the read.",2014-09-12,2014
3.0,0002051850,"Finally... Somehow during high school, college and grad school I dodged having to read  a book by this author. Not an English major, but science and business major. So I read it and it was okay, not sure if I am missing something, but I found it very drawn out, and the ending to be anti-climatic. Will give him another go, but was disappointed.",2014-09-11,2014
5.0,0002051850,I LOVE IT.,2014-08-27,2014
5.0,0002051850,school read,2014-08-27,2014
5.0,0002051850,"You know when you pick up a Hemingway book that it is going to end in tragedy, but I still found myself wondering and hoping that this one might end differently.  Hemingway was a reporter in Spain during that country's civil war (1936-39), so he knows firsthand about what he is writing - not merely the landscape and city names, but the mindset of the people, the devastation wrought by the war, the inhumanity of each side toward the other, and all the small human tragedies interwoven with the national tragedy.  The dialogue might seem strange to someone who doesn't know Spanish; all the dialogue is written as if it were directly translated from Spanish, including the formal addresses ""thee"" and ""thou,"" and things like that.  If you know Spanish it won't bother you; if you don't know Spanish, the dialogue (although not the narration) reads a bit like Shakespeare, and maybe even makes this book feel a little more classy than his other writing.  At the end of the day, I love Hemingway, and he is a legend for a reason.  Buy this book.",2014-08-09,2014
5.0,0002051850,Hemingway is great,2014-08-07,2014
5.0,0002051850,Great story,2014-08-07,2014
1.0,0002051850,"I was disappointed in this book.  I usually don't have a problem with dialects, etc., but this got on my last nerve.  I'm not sure I finished it.  Expected much more judging by all the hype.",2014-08-03,2014
3.0,0002051850,Too slow to read,2014-07-28,2014
4.0,0002051850,"This is a great novel. A young American is fighting for the Republic against Franco's forces during the Spanish Civil War. The story recounts his roughly three days leading up to and including the objective he has been tasked to complete with the help of some local partizans. I would give five stars were it not for the way in which Hemmingway translates the intimate pronouns in Spanish (namely the second person ""tu"") into the archaic ""thee"" (and accompanying ""thou"", ""thine"", etc). There is a boatload of this dialog and I felt it detracts from the story, since in this modern age such terms seem archaic. One feels as if he's reading the King James Bible at times. Beyond that, the story builds to the climactic mission on the third morning, and the action is spellbinding. A definite addition to my favorites list.",2014-07-21,2014
5.0,0002051850,Perfect,2014-07-20,2014
3.0,0002051850,"For Whom the Bell Tolls features the story of Robert Jordan, an explosives' specialist, during three days in Spain's Civil War.

I will start by saying that it took me ages to finish this book. I'd read The Old Man and The Sea a long time ago and I was curious about Hemingway's masterpiece, but once I started to read it I found it difficult to get into the story. One thing that contributed to that was the writing style. I had heard that it was raw and that the writing was very blunt, but I found it to be beyond that. Sometimes I had the feeling that I was reading a telegram. Specially when it came to the dialogues. Had Hemingway put a stop word at the end of a dialogue sentence and I wouldn't be surprised!

A thing that I found unnecessary was the romance. The only way for me to describe Robert Jordan's and Maria insta love is by calling it Tarzan level. It can me summarized into this: We just met, but I love thee! Thou loves me? Let us get into bed and do things! - end of love story. So I ask: why? Why put romance into this when there's none?

Where I found interest in this story was in Robert Jordan's thoughts and feelings towards his path in life and his faith.

So, in short I didn't dislike it but I can say I liked it as well.

One final note is that this edition is censored and whenever there is a swear word in English it's replaced by the word obscenity (which in some situations ends up being quite funny given the context). All the swear words in Spanish are uncensored.",2014-07-13,2014
5.0,0002051850,Great book.,2014-07-09,2014
3.0,0002051850,"I decided to read this because of Hemingway's stature as one of the few American authors who has received the Nobel Prize in Literature. I read 'The Old Man and the Sea' many, many years ago ( it was really my inspiration and beginning to what has become a lifelong love of books and reading), and I felt I needed to read more to find out what all the fuss was about. Well, this story may have been gripping in 1935 or 1940 or whenever it was written, but I am struggling to finish it. There is of course the ubiquitous double standard for men and women that was the accepted way of life in its time. I understand all that but its like reading about things that happened on another planet. There's the addressing of each other as 'thee' and 'thou' which I'm guessing has something to do with translating Spanish to English but as the book is in English I have to wonder why this is even addressed. Also, why are all the characters referred to by their first names : 'Pilar', 'Maria', etc., but our hero the protagonist is always identified by both first and last names? It was annoying at first - but I've become used to it at this point I guess. I've suspect that this story is NOT going to have a happy ending but I don't know for sure yet. I don't think Maria is going to get her chance at a lifetime of happiness which would undoubtedly consist of making babies and stew for R.J.",2014-06-29,2014
5.0,0002051850,Great story...that I probably hadn't read since high school!  What a story-teller!  I'm going to go back to read more Hemingway.,2014-06-17,2014
3.0,0002051850,I have tried reading Ernest Hemingway for the third different book and I have difficulty reading him. The prose is difficult to follow for he generally does not say who is talking and it makes hard reading for me. This is the last book of his I will read.,2014-06-17,2014
5.0,0002051850,Rad book. I've been living in Spain for the last 9 months and loved reading this book while here. I found the story and characters to be very genuine.,2014-06-16,2014
5.0,0002051850,Very exciting.  There is something special about Hemingway. I can see why this was a classic.  Interesting use of the language.,2014-06-08,2014
4.0,0002051850,Can't get any better than Hemingway but there were too many deleted words. PLease state this is an edited version.,2014-05-29,2014
5.0,0002051850,"Fifty years after my first reading, I enjoyed it all over again, this time near the scene of the action in Spain. Flawed in some ways, as critics have noted, it remains a powerful and arresting story.",2014-05-26,2014
5.0,0002051850,"Autobiographical, descriptive to the detail of character and surroundings, grasping human nature at is bitterest and its sweetest, a pleasure to read indeed!",2014-05-21,2014
4.0,0002051850,I am starting to read these classics now because I goofed off too much in school.  As I read sotries like this and the other classics I regret now reading them in school.  I missed so much.',2014-05-13,2014
3.0,0002051850,"Bought this because its my favorite Hemingway but, was looking forward to the reproduction dust jacket that was featured in the description. Disappointed.",2014-05-12,2014
2.0,0002051850,"I didn't like it--too depressing--killings, , blood, war--who needs it, even if t was Hemmingway.  The main character in the book, Robert, may have been a self study of Hemmingway himself!!",2014-04-01,2014
5.0,0002051850,I've been looking for a nice paperback copy to add to my collection and this was it!!! Very good condition and good price.,2014-04-01,2014
4.0,0002051850,"A great read, and informative about that era of history.  My first Hemingway book. but not my last. Thank you.",2014-03-26,2014
5.0,0002051850,"Geez, who am I as a novice author to make a comment or review on Hemingway.

I read this book to gain an insight into dialogue. What an insight that was.  It runs from start to finish.

I had an advantage of having seen the film, albeit a long time ago but, that made the book even more interesing to me personally as I could not only read the dialogue but visualise the characters better and hear them in my mind.

It taught me a great deal and I hope some of it will rub off into my own future scribbles.

I will now be reading other works of his",2014-03-26,2014
1.0,0002051850,"I somehow managed to get through high school & college without encountering Hemingway.  I had also never read the Catcher in the Rye, of Mice and Men, etc. so a few years ago I decided that I needed to read some of the ""classics"" that I missed.  I loved to read in high school, mostly Stephen King, Tom Clancy, W.E.B. Griffin, etc.  However, even though I liked reading I found that most of the books I was assigned to read were painful (Wuthering Heights & Ethan Frome stand out as particularly horrible examples!) and I developed an almost visceral reaction to the suggestion that any books were ""classics"".  As an adult I decided it was time to go back and try to cherry pick classis that I might like (sorry, no Tess for me) and try to broaden my knowledge of the ""classics""  My mission was actually going well, & I had found a lot of books that I really liked, and I thought that a good war story by an author as well regarded as Hemingway was a great next choice.

I will not presume to say that I am right & that millions who love this book are wrong, but I really do not understand why this book is considered a classic.  The dialogue is so choppy & forced-formal that it seems like the characters are all talking past each other.  I think it must have something to do with a Spanish translation but it really distracted from the plot.  Bottom line is that I have seldom gotten less involved in a story.  I made it 3/4 of the way through & decided that I did not care if the bridge got blown  up or not and stopped.  I just found the whole thing to be a bloated and a drudging read for what should have been a rather simple (and exciting) story.  I think more than anything else it was the dialogue that put me off, but it will definitely be my last encounter with Hemingway.

I don't know - maybe I am missing something but I really did not enjoy this book one bit, and have encountered more believable dialogue in a Mel Bay film.  To each their own, I guess.",2014-03-24,2014
5.0,0002051850,"Hemingway is arguably one of the best war novelists to have ever lived, and For Whom the Bell Tolls shows why.

He describes the scenery so well that one can picture witnessing the landscape first hand. The characters are pretty well developed too.

Definitely great for those who love war novels, historical fiction, and/or love stories.",2014-03-23,2014
5.0,0002051850,I enjoy the character development and vivid descriptions of his narrative. I'm glad after all these years to finally finding out why Hemingway is ranked so highly as a writer.,2014-03-13,2014
5.0,0002051850,"I became hooked on Hemingway long ago when I was in college, and this is the book that got me hooked. In English composition we were being taught how to write interesting sentences, for instance, how many adjectives you could use in describing a person walking down the street. Then I read Hemingway and realized you could write, ""He walked down the street"", because walking wasn't the important thing. The important thing was what was in the heart of the person walking down the street. When Hemingway won the Nobel Prize the committee mentioned THE OLD MAN AND THE SEA, but it would be hard to imagine Hemingway winning the Nobel Prize and becoming one of the three giants of twentieth century American literature without FOR WHOM THE BELL TOLLS. I would recommend this book, but be careful, you just might get hooked on Hemingway.",2014-03-09,2014
5.0,0002051850,What do you say about such a classic.  Many classic writers are difficult to read but EH takes you through the story with brilliant ease and depth if characters.,2014-03-04,2014
5.0,0002051850,"It happened before I finished this book. It was the final epic scene upon the bridge. You'll know the one when you get there. I started to cry. I felt it coming for a few chapters, and then finally it came out and I wept. I'd never done that with a novel before, cried, and I didn't stop myself. It wasn't that the story was the saddest thing I'd ever read or imagined. It's a Hemingway novel, and my favorite author has a way of punching you in the stomach when he's closing out a novel. For examples check out 'A Farewell to Arms' or 'Islands in the Stream'. So I wasn't too surprised to see how this epic magnificent novel was unfolding in its final tragic and violent glory. What suddenly struck me like an icy blade into my heart was the realization that I was reading the truest book that I'd ever read and probably would ever read. The enormity of that was too much to bear. I felt as if I was there, and all the emotions that came in something so highly stressful, dutiful and chaotic came flooding in. Let me say that I'm a veteran of the US Army and I was deployed to the Middle East in 2009, but that I've never shot at another person or killed anyone. But I have, however, been in numerous very high stress situations that flooded my core with anxiety and a sense of duty. Reading 'For Whom the Bell Tolls' rubbed some of those scars raw and I'm thankful for that. I'm not angered that Hemingway's utterly poignant writing showed me things that I'd left behind in the darkest days of my own life. This novel showed me, in the truest way imaginable, that there is such beauty and love to be found in duty and conflict, and it showed me that there's nothing wrong in fighting and standing your ground for something that may not survive the test of time, just as the rebel guerrillas in Spain were ultimately doomed to fail against the Fascists. Robert Jordan will now rank alongside Thomas Hudson and David Bourne as some of the most memorable protagonists of literature that I've ever had the pleasure of reading about.",2014-02-16,2014
1.0,0002051850,"I feel bad giving a one star review on this because the paperback is printed very well and it looks very high class.... but this one is all Hemingway's fault. I LOVE classic books. I am an avid reader and I read books by Faulkner, Proust, Gabriel Garcia Marquez and Victor Hugo in my free time. I was not assigned this and actually, if anything, I set out predisposed to like this book; that said, there were very few good things about this book. If you want to learn more about the Spanish civil war, this book might be for you - but if you care about characters, plot or writing style, this book is destined to disappoint. I can't believe I'm saying this about someone whose name is synonomous with a writer (eg. ""I'm no Hemingway but...""), but this book was poorly written.",2014-01-22,2014
5.0,0002051850,"I have made it to my mid thirties without having read any Hemingway.  This book was fascinating.  I couldn't put it down.  This is a ""classic"" that is imminently readable and thought provoking.",2014-01-15,2014
5.0,0002051850,"The bell tolls for lost ideals, noble futility, the transient moments of tenderness in the ugliness of civil war.  This is one of the greatest American writers at the height of his powers - by turns lyrical & tough, showing the worst & best of us, idealism & cynicism, courage & cowardice, loyalty & treachery, skill & incompetence.",2014-01-11,2014
4.0,0002051850,Good job of capturing the insanity of military organizations and the horrors of war.  Gets a little melodramatic at the end.,2014-01-09,2014
5.0,0002008599,"Wonderful book! Very inspiring! Full of nice lessons, explained in a great way! Definitely worth reading! Suggested for all ages but especially for workacholic parents!",2014-12-29,2014
4.0,0002008599,"The book is not only interesting but it is also practical in its approach to get you started towards leading a more fulfilling life.  While the story line is a bit far fetched, it carries a powerful and enlightening message.  I took many many notes and would surely recommend this it my friends ...it's a must read to those caught on life's hamster wheel....",2014-12-18,2014
1.0,0002008599,"I started out thinking I was going to like it. However, it didn't take long to change my mind. Finally bailed and threw it out. Includes some excellent quotes, but the characters are so patently shallow, the story so patently fictional, and the advice so old school and way more effortful than need be. Go with Parallel Universes of Self by Frederick Dodson if you want a presentation with teeth.",2014-12-17,2014
5.0,0002008599,Very inspirational. Precious,2014-12-06,2014
4.0,0002008599,Nice inspirational book. But at some places feels boring.,2014-10-19,2014
5.0,0002008599,AMAZING! I listen to this often when driving. Except I just realized I gave it to a friend so need to order another one. the CD versions of books makes my driving trips MUCH easier.,2014-10-14,2014
4.0,0002008599,the premise is a little too Dr. Phil for me..easy read..needs a leap of faith in the story line and the dialogue is offered as if it had been contemporaneously transcribed; I doubt that..it would have impacted the conversational style,2014-10-12,2014
5.0,0002008599,This is a practical and memorable guide to making changes to improve your life. The lessons here are clear and logical. It is a very quick read but feels like one of those books that you could read over and over again and still find new gems.,2014-10-06,2014
5.0,0002008599,Excelent book.  Easy to read and very usefull.  Love it.,2014-09-19,2014
5.0,0002008599,The book is very useful for everyone who wants to live a better life.,2014-09-16,2014
5.0,0002008599,"this book is so good, i haven't finished yet but its an amazing book",2014-09-08,2014
5.0,0002008599,Robin Sharma's best book ever.,2014-09-06,2014
4.0,0002008599,I think that sometimes we have to stop and think about who we are and what we have.....,2014-09-06,2014
5.0,0002008599,"Buy it this book will change your life...the book has a written plan on how to make all of your dreams come true...if you implement 1/10 of what he gives you, you will live a wonderful life.",2014-08-26,2014
3.0,0002008599,A friend thought I was depressed and thought I should read this book.  I wasn't depressed and sorry he talked me into this book.  I think it would be good for someone who need motivational speaking or in a slump from depression. My fiend loved the book and said it was very useful on his journey in life.,2014-08-15,2014
5.0,0002008599,"Great book.  Would recommend to anyone who combats the hustle and bustle of a fast paced daily life.  Helps you think about what's important and how to being to step from the ""hamster wheel"" of life.",2014-08-01,2014
5.0,0002008599,This  is a great book and  a life changing I will highly recommended for people that is in the search of true meaning of life,2014-07-14,2014
5.0,0002008599,The book takes you on a Journey and has full of surprises. You don't have to do the methods in the book to enjoy it. Test the methods yourself.,2014-05-04,2014
5.0,0002008599,This is an amazing book. I would recommend to everyone who want to live their live wonderfully. Worth to re-read it from time to time,2014-04-20,2014
3.0,0002008599,"I found this to be a good read and quite a fun story.  I could relate to someone changing careers (or life-path in this case), and it was nicely told in a kind of conversational manner.  It is in many ways a mindfulness guide but within the story of a lawyer turned monk.  Worth a read, but the lesson could be read elsewhere more quickly.",2014-04-16,2014
5.0,0002008599,AMAZING!!!  Don't miss out on the most incredible book in many years!  So much to learn.  Will read it again.,2014-04-11,2014
5.0,0002008599,This book covers the buddhism lessons in a unique way that is both entertaining and practical. I thoroughly enjoyed this book and will no doubt read it again in the near future.,2014-04-10,2014
3.0,0002008599,"Cute story and managed to hold my interest, but only needed to read it once. For me, a great book can be read several times. This one is another take on the ""finding peace within"" theme.",2014-04-01,2014
4.0,0002008599,"Very nice story and the tips and truths portrayed in the story are real,  if put into practice you can really benefit from it!",2014-03-23,2014
5.0,0002008599,It's amazing story. I love it. Highly recommended! Wonderful thoughts and insights  about how to live your life more fulfilling.,2014-03-17,2014
5.0,0002008599,"It is a personal trip through the most important thing in your life, yourself.  I did not expected to like it, but when I saturated I could not stop. Heard the same tongs in many other places, but the way he explains them is very nice and helping.",2014-03-17,2014
5.0,0002008599,Robin Sharma's book literally changed the course of my life.  I left a job I hated and began my own business.  I am fulfilled in my work life and my personal life has seen significant growth as well through application of the lessons learned in this book.,2014-02-28,2014
3.0,0002008599,It's a great reminder of purpose and searching for what is going to enrich your life. You can get caught up in the day to day hectic life and forget the important stuff,2014-02-21,2014
4.0,0002008599,"A delightful, easy-to-read book, packed with life-giving wisdom. As it was published in 1997, and because I am in the second half of my life, I feel I am already living much of the wisdom shared. But, as wisdom is timeless, it still worth the read, and the reminder.",2014-02-12,2014
