overall,asin,reviewText,time,year
5.0,0001921517,"good book, as described",2015-10-05,2015
5.0,0001921517,"Macaulay is the master of simplifying complex topics.  He's easy to follow, extremely well illustrated, and gripping -- which is a lot to be said for an historic architecture series! If you like to know how things work, buy any of his books.",2015-10-02,2015
5.0,0001921517,I bought this for my niece and nephew.,2015-10-02,2015
5.0,0001921517,awesome,2015-08-17,2015
5.0,0001921517,"A wonderful, illustrated overview that is good for adults and children alike.  Very informative, and now I would like a map of the location of buildings in Rome  to go with this book.",2015-08-11,2015
5.0,0001921517,FANTASTIC !!,2015-05-02,2015
5.0,0001921517,A very cool book that shows what a Roman city was like.,2015-03-26,2015
4.0,0001921517,Great help for school,2015-02-16,2015
5.0,0002112256,excellent,2015-05-04,2015
5.0,0002112256,excellent,2015-04-04,2015
4.0,0002006995,GRRRREAT!,2015-11-26,2015
5.0,0002006995,"Fantastic book, already starting on the next.",2015-04-16,2015
5.0,0002006995,great author,2015-02-19,2015
3.0,0002051850,"I will admit first that I am not an Ernest Hemingway fan. I think he's an overrated author.  I find his writing boring and too elementary.

With that said, this book was fairly entertaining.  There was a lot more to it than ""The Sun Also Rises"" for example.  This book actually has a plot, and an interesting one at that.  Hemingway spends a lot of time focusing on the love relationship that develops between the main protagonist and a young woman.  Unfortunately it is quite boring because I feel the woman is not a well developed character.

In my opinion, it's essentially a good short story that he stretched out with a lot of filler to be a novel.",2015-12-08,2015
2.0,0002051850,"I know it's a classic, but I couldn't relate to any of the characters, and decided not to even finish reading it. Just not enjoyable for me!",2015-12-03,2015
5.0,0002051850,"There are war stories and there are war stories.  Hemingway's reputation is solidified by this one, principally because of its alternating internal monologs, character constructions, and its fastidiousness of understanding of the Spanish Civil War.  You learn a lot along the way. In Homage to Catalonia, Orwell wrote ""first of all the physical memories: the sounds, the smells, the surfaces of things""  Hemingway has all of those in spades. I don't give 5s easily.",2015-11-26,2015
3.0,0002051850,"Hemingway was a fascinating guy, but an overrated writer. The book is good, but not great.",2015-11-20,2015
1.0,0002051850,"Because of the title and the author, I slogged through this...but I think it would be better in Spanish or not at all.  The sentence structure jumps a lot making it stifr (subj-verb, subj-verb). The narrations switch mid-sentence from third person to first person regularly. This may be to get the info to the reader and then jump in the head of the character, but it's confusing. The repetition is over the top. Again, it often shows the obsession of thought of a character, but it makes me want to jump to the next paragraph. Don't think I missed anything when I did that. I like some other of Mr Hemingway's literary contributions, and I do recall watching this movie when much younger, but ugh...Only finished because it was a looong plane ride and I thought I should to understand what others see.  Either I failed or EH did.",2015-11-10,2015
5.0,0002051850,Couldn't put it down.,2015-11-08,2015
3.0,0002051850,"This book is a little dated and the Spanish dialogue and the interpretation becomes a little tiring. The use of ""obscenity"" instead of the real word is cute but was a requirement in order to get published at that time.",2015-11-06,2015
4.0,0002051850,One of most difficult reads that I have encountered. Primarily because of the location and the use of Spanish phrases and individual words that need translation from time to time. All and all it was a really good story that just continued to get better as I got further into the story.,2015-11-03,2015
5.0,0002051850,This book really made me think.  Fantastically well written.  A great author at the heights of his ability.,2015-11-01,2015
4.0,0002051850,Good read had tendency not to put down,2015-11-01,2015
3.0,0002051850,Ok,2015-10-28,2015
4.0,0002051850,"This was the first Hemingway book I have read.  I really enjoyed it.  Yes, it is fairly repetitive at points with the dialogue.  But, it was a strong, rich story that I really truly enjoyed.  I plan on reading more Hemingway in the future.",2015-10-27,2015
5.0,0002051850,"Fascinating, OK, sometimes a little boring but a jewel for the English language. I realised two things; Whenever I had time I HAD to continue reading and I could not stop thinking, imagining what was happening in the book. A must for ESL students to broaden their vocabulary.",2015-10-23,2015
5.0,0002051850,great classic,2015-10-19,2015
5.0,0002051850,"Hemingway had a wonderful talent for writing romantic/love scenes. As you read it, it's strange to remember that this is all happening over the course of a few days. So much is going on inside with the characters: their thoughts and feelings about things. In some ways it's predictable, but I still enjoyed it.",2015-10-17,2015
5.0,0002051850,How someone can write so forcefully and completely and so simply baffles me. And I couldn't put this wonderful delicious friend of a book down.,2015-10-16,2015
4.0,0002051850,Compelling story about a small group of rebels in the sSpanish civil war 1936-39.,2015-10-10,2015
5.0,0002051850,If you don't know Hemingway this is a great start. Young writers can profit from his simple sentence structure.,2015-10-06,2015
3.0,0002051850,To much self introspection. A classic but dating!,2015-09-25,2015
5.0,0002051850,Book looks good and arrived in a short amount of time.,2015-09-12,2015
5.0,0002051850,"I enjoyed the book the whole way through. The different point of views through the different characters' writings was an interesting was to deveop the story line. As the story develops, the more characters you get to ""see"". Worth the read!",2015-09-04,2015
4.0,0002051850,"For Whom the Bell Tolls is a highly acclaimed war novel by master writer Ernest Hemingway. It was published in 1940 and tells the story of Robert Jordan, a young American in the International Brigades attached to a republican guerrilla unit during the Spanish Civil War. As a dynamiter, he is assigned to blow up a bridge during an attack. Hemingway describes the life of leftist guerrilla fighters in a series of skirmishes and camp fire vignettes; plunging the reader into a world of pine tree forests and counter intelligence. The characters of the morally repugnant and swine-eyed Pablo, as well as the strong willed Pilar, are indeed memorable. What sets this novel apart from othersis Hemingways own economical and inimitable style. Hemingway wrote without ornamentation  a symptom of his having been a journalist  and could evoke great emotion with his select choice of words. The recount of Sordos last stand, for example, is a particularly harrowing part in the book. Hemingways larger than life reputation preceded him when he was alive. He won the Nobel Prize for literature; as well as a Pulitzer prize for his Novella The Old Man and the Sea. Hemingways fiction seemed to fuel the legend that surrounded him as an author. He had served as an ambulance driver in WW1and much later travelled to Spain as a journalist to cover the civil war there; and no doubt his first-hand experiences inspired and helped to colour his writing. The book has various themes at its heart such as idealism and the fight against fascism (ie. fighting the good fight)as well as death in war, the transitory nature of life etc. The title of the book, For whom the bell tolls, comes from a line in a John Donne poem and is in reference to the symbolic funeral bell and the kinship all men share because of their mortality - No man is an island, entire of itselfFor whom the bell tolls, It tolls for thee.",2015-09-04,2015
5.0,0002051850,"Just a quick note: I recently reread this when I was reminded of the complexities of the Spanish Civil War by a magazine article.  The book did what I dimly remembered it did: it showed the local, human dimension of the war rather than the history book battle of ideologies we usually see.  What I hadnt remmbered was the subtlety and complexity  of the love story. Ive always thought Hemingways ability to present love has been underrated by many people who prefer to focus on the unwillingness of many of his characters to talk about their feelings.  Its true, his characters generally don't have much to say on the subject, and even their inner monologues tend to be sparse, but Hemingway still manages to express his characters deep, vital and nuanced feelings. I think the lack of verbiage is part a reflection of the view expressed by many of his characters that it doesnt do to talk about significant things too much and part the simple fact that the characters themselves don't understand what they're feeling.
Hemingway was a fabulous writer, and much of his work, though clearly rooted in his time period, still stands up to scrutiny today.",2015-09-02,2015
5.0,0002051850,Excellent  book.  No one writes like Hemingway.  Every dedicated reader ought to explore his work.,2015-08-31,2015
5.0,0002051850,Incredible story. Classic. Must read. Hemingway at his best.,2015-08-28,2015
4.0,0002051850,"After finishing this book I feel like I want to read it again in order to fully appreciate it.  The book's dialogue is written in English but is describing conversations that are occurring in Spanish.  So Hemingway writes in formal old English and following the syntax of the Spanish language.  This makes it a more authentic experience but somewhat more difficult to read.
Most of the story concerns the thoughts of the main characters as they prepare themselves to die in battle very soon.  So be prepared for a depressing set of thoughts and expressions.",2015-08-21,2015
5.0,0002051850,"For Whom the Bell Tolls is not the first Hemingway I've ever read.  That would be Hills Like White Elephants, which, like most US college students, I had to study in my short stories class.  Now, roughly 13 years later, I've been attempting to go back and read all the classics that my high school and university professors tried to get us to read.

For Whom the Bell Tolls is a gripping read.  Once you make it about a third of the way you will be hooked until the end.

As this is considered a classic, I read it with a slow, active reader's eye, paying as much attention to the prose and word choice as anything else.  The dialog is superb, even in spite of Hemingway's controversial choice of having the characters speak in an Old English style.  Reading it quickly becomes second nature.  Never have I seen so much character imbued in dialog.

Hemingway also doesn't overload the reader with details of setting.  He gives you just enough detail that you can project your own mental image and get on with the plot.

The action is well described.  Hemingway himself was involved in fighting in several wars, and his familiarity with combat really shows through in the battle scenes.

The prose isn't perfect.  Though Hemingway exercises his typical avoidance for large, ornate words, descriptions and dialog can be nonetheless wordy and flowery.  Pilar's description of the smell of death dragged on for pages, and was useless besides since her palm reading served the same plot purpose.  There are other passages in the book where I felt like Hemingway indulged a bit too much in wordiness.

That leads to the book being a touch too long.  If the wordiness had been wrangled in a bit and certain subplots excised, I think the book would have been a much tighter experience.

Still, I think it's an excellent book.  It's definitely one that you will remember.",2015-08-20,2015
4.0,0002051850,"This is my favorite by Hemingway thus far. Loved all the characters, all seemed very life-like. Enjoyed his mastery over writing the characters dialogue, their exact Spanish dialect. Different, but enjoyable. Definitely liked the main character, Robert. Wish the ending had been different, though. I wanted a happy ending, I suppose, where they all got away. That's why I gave it 4 stars. I'd recommend it to all whom love classic novels, as well as historical fiction, action, or war novels. Many would love this book.",2015-08-20,2015
5.0,0002051850,Great read.,2015-08-20,2015
4.0,0002051850,"Hemingway is an extremely famous author but for me, some of his books do not live up to the legend. This, however, is my favourite. Just read it.",2015-08-15,2015
4.0,0002051850,My friends hate Hemingway because of Old Man and the Sea. I promise you this book isn't another required reading snooze fest. This reads better for youth. I couldn't put it down during summer after my Junior year of high school.,2015-08-11,2015
5.0,0002051850,I hate this book but he service was great. I had to read it for a history class. It's good if you like this genre or this writer but I wasn't crazy about it,2015-08-07,2015
5.0,0002051850,One of the great novels of all time.,2015-08-06,2015
5.0,0002051850,"This is one of Ernest's best books, about love, war, life and the dangers of death in warfare. Written  just three years after the Spanish Civil War, it puts the human cost of conflict in perspective, involves, betrayal, and the naive notions of trust in a difficult world.  As with many of his earlier books, For Whom the Bell Tolls, is the story of love and devotion,  cut short by chance, and world forces that were girding for the Second World War. (Germany and Italy both sent ""volunteers""  to fight the Spanish Loyalists under Franco, a brutal dictator.  Still as fresh and engaging as when it was released in 1940. If you love good writing, get, For Whom the Bell Tolls.",2015-07-30,2015
4.0,0002051850,Another classic book that you must read,2015-07-14,2015
5.0,0002051850,A real masterpiece. Couldn't put in down. I look to re-reading certain of his other works,2015-07-13,2015
5.0,0002051850,This book provided some insight into the Spanish Civil war that caused me to do some research; and verify. My previous interest in the Spanish Civil War was the popular version that it was dominated by Germany and Italy. Specifically the trial of their weapons and tactics. I now know that the Russians were very involved on the Republican side and used this conflict to try their terror tactics and political manipulation.,2015-07-01,2015
5.0,0002051850,What more can be said,2015-06-28,2015
5.0,0002051850,"I read this on the heals of Amanda Vaill's very good book ""Hotel Florida"" (Farrar, Strauss 2014) describing the Spanish Civil War of 1936-39 through the experiencing of it by Hemingway and others as correspondents and photographers.  Hemingway wrote this in 1940 with resounding success.

A young American professor who teaches Spanish at a university in Montana signs on as a partisan volunteer.  It's because he's anti-fascist more so than being pro-Communist.  This is Robert Jordan a demolitions expert, a skill he learned after arriving in Spain.  He's known now as a dynamiter.
He becomes part of a small group, 8 or 9 insurgents, hiding out in the mountains near Segovia making their home in a cave.  They are a motley group, which is part of the charm of the novel.  The dialogue between them and Jordan is a major part of the story.  Who can be trusted?  Who has the nerve to carry out their responsibiltiy?  Can this person be depended on or should he be knifed or shot?  It's rich with characterization.

Marie has been brought into the group.  Young, charming, and having been sexually abused and hair growing out after having been cut off as part of the cruelty inflicted on her.  She and Roberto are a match from the start.  They pledge their enduring love.

Roberto's assignment is to blow up a bridge in the hinterland.  This  is easy enough.  Two guards are on duty at all times and 5-6 others are billeted close by to take their turns.  They can be eliminated.  The problem is that the bridge must be blown at just the right time; as soon as Roberto hears the bombardment that signals the Spanish attack.  The purpose is to cut off the resupply of the rebel (Franco's) forces which must cross over the bridge to get to the battleground.  Blow it too soon and the rebels will be alerted and throw pontoons across; the element of surprise is lost.  Too late, and the rebels will be crossing the bridge and it will be impossible to take out the bridge.  To compound Robert Jordan's problems  a traitor in his group has stolen all the dynamite caps.  Not only must the dynamite be fastened in place under the bridge at the key places in the structure, but it must be detonated by hand grenades with the triggers pulled by long thin strings to places of shelter on the shore.  And the guards have to be eliminated before any of this.

Hemingway is at his best in building suspense.  Can they kill the guards?  Can Jordan attach the dynamite and the grenades?  Will it work?  Can he get it done before the bombardment signals that the bridge must be blown?  Can they escape?  Is Marie safe (she's guarding their horses)?

Don't expect this book to make you a historian of the War, but it will acquaint you with backwoods guerrilla war, the atrocities, the idiocies, the evil that corrupts a soldier's soul.",2015-06-27,2015
5.0,0002051850,"Outstanding war novel, colorful and consuming description of atmosphere within a guerrilla group during civil war, mixed with human stories, philosophy, and some romance",2015-06-25,2015
3.0,0002051850,"I enjoyed the story, but it could be slow at times.  I prefer Hemingway's ""The Old Man and the Sea"".",2015-06-24,2015
5.0,0002051850,"There are only a few books I've read more than once or twice, and this is one of them. I come back to it every year. I remember it as if I'd breathed the air the myself and had my own feet on the ground. It's an amazing thing.",2015-06-21,2015
5.0,0002051850,Excellent character development and a look into an almost forgotten piece of world history. One of the best war novels I have read.,2015-06-18,2015
5.0,0002051850,I read exerpts from this book in college but never finished the whole thing.  Sorry that I took so long to read it in its entirety.  Excellent read. Great characters and an ending that made me want to cry.,2015-06-17,2015
5.0,0002051850,I started this book but had to set it aside as I had another one assigned to read first.  Will get back to it soon I hope.  Enjoyed what I did read.  Obviously Ernest Hemingway does not need any kudos from me as this is a classic.,2015-06-13,2015
4.0,0002051850,"Hemingway was a bit wordy in this book, albeit appropriate.  Took a bit to read.  I liked his other novels better, but one should certainly read this one too...",2015-06-06,2015
5.0,0002051850,sad but  sweet story,2015-05-29,2015
5.0,0002051850,"This is not an easy read, but is a most rewarding read.  Written as a translation from familiar Spanish, the 'thee's and thou's"" may take the reader a bit of time to get used to. Hemingway makes a number of statements during the book about religion that were interesting.  For the last 10% or so of the book, I couldn't put it down!  Powerfully written, it is in every way a classic well worth reading.",2015-05-29,2015
5.0,0002051850,"The writing is gorgeous and not at all what I was expecting. I have previously read some of Hemingways short stories which had his famous sparse style. The writing in this novel, however, while clear and crisp, has a rhythm and generous beauty that makes the reading almost sumptuous. My only warning for would-be buyers of this book: be patient to get the most from the novel.

The story is set during the Spanish civil war in the 1930s. Robert Jordan, an American professor of Spanish, has come over to help the Republic fight the Fascists as a demolition man. He is sent to blow up a bridge at a specific day and time, creating a countdown where, as a result of the diminishing hours, he spends four intense days with a small guerrilla force, creating tight, intimate relationships.

Ill be honest. The first half of the book put me to sleep; but Im not saying this as a criticism, I swear! The language was so mesmerizing, repetitive, and rhythmic, that it created a hypnotic effect that kept making me drowsy. I had to be so patient. I couldn't read with any distractions and often read only a dozen or so pages at a time to help with my focus.

The second half of the book, in stark contrast, accentuates the countdown to blowing up the bridge. The plot started to fly by, and I found myself going faster through the writing than I wanted to. I had to really focus on keeping my reading at a steady pace to catch all of the narrative and not skip anything. Again, I found I needed all my patience and focus, but in an entirely different way.

There are no bad parts to this book. The characters, language, pacing, plot, everything is well done. Chapters often set aside the plot for a while as characters give us their personal anecdotal histories or conversations, but these asides add so much depth to the narrative that they seem integral to the whole story.

Heres my example of his writing style on pg. 323, Chapter 27: Dying was nothing and he had no picture of it. But living was a field of grain blowing in the wind on the side of a hill. Living was a hawk in the sky. Living was an earthen jar of water in the dust of the threshing with the grain flailed out and the chaff blowing. Living was a horse between your legs and a carbine under one leg and a hill and a valley and a stream with trees along it and the far side of the valley and the hills beyond. Theres nothing about the style here thats sparse. Repetitive and clear, but so lovely as the time that I find it captivating.

I was in a book club that read this, and I can tell you the only downside to this book is that we all agreed so well upon it, the conversation lacked any good argument or intensity (although we did understood the novel much better afterwards). I encourage book groups to read this book as there is so much depth here to explore; I easily created pages of discussion questions and could create so many more if I spent more time with the book. This would also make an excellent book for anyone interested in reading classics. Someday Im going to read this book again, and I know that Ill get even more out of it then.",2015-05-27,2015
5.0,0002051850,A Hemingway classic. Great read.,2015-05-26,2015
5.0,0002051850,"Hemingway's book is a true 20th-century classic. His language is poetic and the characters are vibrant and real. It is a very touching story with a heart-breaking ending. His portrayal of romance and intimacy is extremely beautiful - poetry.

For anyone who cares about great literature, this is a must read!",2015-05-25,2015
3.0,0002051850,"It is hard to get past the archaic language. Thee, thou, dost, wilt. And the main character, Robert Jordan, is always referred to by full name. I had read it many years ago and had forgotten how awkward to language is.",2015-05-25,2015
5.0,0002051850,3rd time read. good as always,2015-05-19,2015
5.0,0002051850,"I like Hemingway's form of writing. The story is based on historical events, and thus it's very interesting to me. I learned a lot from it about the Spanish Civil War and about their culture and attitudes.",2015-05-17,2015
5.0,0002051850,Wonderful.,2015-05-16,2015
5.0,0002051850,This was the first Hemingway I have read. Thoroughly impressive. Beautifully written.,2015-05-09,2015
3.0,0002051850,"I had never read any Hemingway and so decided to try one. Overall, it was a good ( but not great) read. The characters are well drawn and believable and his writing is descriptive and evocative. I would have rated it higher but  the plot was not of particular interest to me ( it's about an American who is on a mission to blow up a bridge with the help of some guerillas during the Spanish Civil War). One point I really liked was his use ""mucking"" as an obcenity, rather the f-word, as persumably this was more acceptable at the time!",2015-05-09,2015
5.0,0002051850,Greta,2015-04-21,2015
4.0,0002051850,"This book is everything it is described as: stark, brutal, beautiful, sad, simple and touching. While I prefer some of Hemingway's other work ( notably, The Sun Also Rises) due to the prose and style, this book goes deeper and explores the impact of war and love in a more fulfilling fashion. Highly recommended.",2015-04-13,2015
5.0,0002051850,who doesn't love Hemmingway !!!,2015-04-13,2015
5.0,0002051850,Excellet.  His best work,2015-04-13,2015
5.0,0002051850,What can you say about Hemingway that hasn't been said?,2015-04-09,2015
5.0,0002051850,"I'm auditing a graduate class of 20th Century history based on Ernest Heminway's life which includes some of his works.  This is classical Hemiingway, weaving possible actual real acquaintances into his fictional accounts.  He actually witnessed the Spanish Civil War as a journalist at the Republican front, so the reader gets a feel for the Guadarrama Mountains, an area I have visited.  Having met Spaniards, including an occasional gypsy, Hemingway's romanticized portrayals come more to life for me.  At 68 years of age and having taught college history for 18 years and traveled to Spain four times, the author's narratives seem more meaningful and enjoyable to me. Just my personal perspective, but I look forward to reading the rest of his works.",2015-04-08,2015
5.0,0002051850,For Whom the Bell Tolls is a book about many things. One important message; happiness is not measured by the length of ones life.,2015-04-05,2015
5.0,0002051850,Classic!,2015-04-04,2015
5.0,0002051850,"Among his greatest, without a doubt. A must in your Hemingway library. Search Hemingway at gordonsgoodreads.com",2015-04-04,2015
5.0,0002051850,great book.  Makes me wonder why I hated having to read it in high school.,2015-03-30,2015
5.0,0002051850,I would not hesitate to make future purchases,2015-03-28,2015
4.0,0002051850,Good,2015-03-26,2015
5.0,0002051850,"Overall it was as good as I thought it would be, but in some ways I was surprised how much it underwhelmed me. For instance, I found myself bored again and again with the back-story. It didn't seem to move the story along and its only purpose seemed to be increasing the page count. I also found the dialogue between Robert and Maria to be very strange at times. Normal people wouldn't be saying these things. I think I'll read The Old Man and the Sea after I finish The Good Soldier (which is good so far, but different) and I'll probably like Old Man more than this one.",2015-03-26,2015
5.0,0002051850,Being a Hemingway fan I thought this was one of his earliest best.,2015-03-25,2015
5.0,0002051850,"If you haven't read Hemingway, this book will make you love his writing.  The subject is war of course, and that's not pretty, but he says so many amazing things with so few words.  Beautiful in it's way.",2015-03-21,2015
4.0,0002051850,Good human interest story.,2015-03-13,2015
5.0,0002051850,Very  Good you could picture everything he wrote.,2015-03-11,2015
4.0,0002051850,A great story and in the space of just a few days you feel like you've known the characters your whole life and are taking part in their experiences.,2015-03-10,2015
4.0,0002051850,Very simply this a story that everyone should read I first read it 40 years ago and it is just as good today as it was then,2015-03-08,2015
3.0,0002051850,"It is probably arrogant to not think Hemingway's work is great. However, I don't like fiction and only read this to learn more about the Spanish civil war. It was helpful about that objective and the story was ok. However, in the end I probably should have stuck with non-fiction. I have never liked the ""person"" Hemingway and this book didn't change my mind. As I read I kept thinking about Hemingway's Communist loyalty. That made me mad. Also, I don't like love stories. The good news is the American Communist ""hero/lover"" dies at the end.",2015-03-07,2015
5.0,0002051850,Hemingway is a superb writer with great emotional depth in describing the Spanich Civil War.,2015-03-05,2015
5.0,0002051850,It's Hemingway.....,2015-03-03,2015
5.0,0002051850,Classic.,2015-02-28,2015
5.0,0002051850,"Fantastic, but of coarse, its Hemmingway!!!",2015-02-22,2015
4.0,0002051850,"gritty and desperate and hopeless. no one tells a tale like this as well as Hemingway. if you haven't read it, read it.",2015-02-20,2015
3.0,0002051850,A little dated. The thou and thy and obscenities were a distraction. Most revealing were Hemingway's insights into suicide,2015-02-20,2015
5.0,0002051850,Great read. Love the classics.,2015-02-19,2015
5.0,0002051850,Great book,2015-02-17,2015
3.0,0002051850,"I was supposed to read this book in high school, but skimmed over it instead of reading it.  I decided to go back and read it and now I understand why I skimmed.  The story was good, but I don't know why he is considered one of the great authors of our time.  His writing, in my opinion, is boring and confusing.  I did not care for his grammar or run-on sentences.  I found it difficult to follow his use of the word ""obscenity"" in place of the actual word.  I finally caught on half way through a long paragraph.  He also switches from using ""thee"" and ""thou"" to ""you"" and ""your.""  It was just confusing to follow.  Other than that, the story was good, though his descriptions are tedious.  He is a long-winded writer.",2015-02-16,2015
5.0,0002051850,thanks,2015-02-08,2015
5.0,0002051850,A perfect read through the years!!,2015-02-01,2015
5.0,0002051850,Great!,2015-01-22,2015
4.0,0002051850,Great,2015-01-21,2015
4.0,0002051850,Good as described.,2015-01-20,2015
5.0,0002051850,"This was my first Hemingway novel, and I'm hooked. There is love, hate, war, peace, life, and death. A must read!",2015-01-16,2015
5.0,0002051850,I had to stop this twice so I wouldn't get choked up. Campbell Scott's reading brings this classic to life.,2015-01-05,2015
4.0,0002051850,Always a great read.,2015-01-05,2015
3.0,0002051850,"Excellent book, but there were issues with this Kindle version and bad editing.",2015-01-05,2015
5.0,0002051850,"...this novel is a classic..the civil war of Spain is covered in a story of great drama..it provides me with an insight of this historical event with a story..a background to understand what was going on at this moment of time...as always, Hemingway is still at the top of that small group of exceptional writers..",2015-01-01,2015
5.0,0002008599,My third copy for gift. Thanks.,2015-12-11,2015
5.0,0002008599,Great book!,2015-11-14,2015
5.0,0002008599,"I couldn't put this down. It had a lot of lessons that I have heard before, but I think because it was told in a story I was able to absorb more of it.",2015-10-14,2015
5.0,0002008599,This book is about ownership of ones life in all aspects. It teaches positivity and most importantly ownership of ones life. It kills victim mentality mindset as everyone of us has a choice to make under every circumstance. It's teacher the basics of life and the world would definitely be a far better place if we live these principles.,2015-10-06,2015
5.0,0002008599,"A recommendation from a friend I had not seen or heard from in 36 years. This book uses a great story to convey the message that extremes, on either end, are not good and that achieving and maintaining balance in one's life is the right course. Great message and great book.",2015-09-23,2015
5.0,0002008599,A life changing book for me! It hit me hard! This is my new bible.  I might not be able to do all of the radical changes but I'm willing to try!  Waoooo I'm ordering this on hardcover to always keep with me as a reminder,2015-09-16,2015
5.0,0002008599,This book has some excellent life lessons that can anyone in any field in life! I highly recommend this book!,2015-09-08,2015
2.0,0002008599,"The whole phylosofy is told as ""true"". But bit by bit you start thinking how real is this and it turns out to be fantacy. For me, this ""lie"" really ""killed"" the whole value of the book. How much of this can possibly be really applied and helpful in my life if it is all based on a fairytale ? Reality value ???",2015-09-08,2015
5.0,0002008599,Very inspiring and engrossing read...,2015-09-06,2015
5.0,0002008599,"Simply one of the best books you can read. I can't believe I didn't read this before. I was scared when I was about to start a job at a startup (Crowdbabble) because I couldn't commit to anything in the past. This book has changed my life. It let me believe that failure is important but also not to compare myself to others even though I knew that, the book really makes that clear as a concept and a way of life. Be happy in the moment and learn to love the journey not the destination :)",2015-08-28,2015
5.0,0002008599,Changed my life drastically. Great book,2015-08-14,2015
5.0,0002008599,This book is full of simple mantras to live life fully. And they work miraculously.,2015-08-11,2015
5.0,0002008599,Robin Sharma - YOU are my motivational guru AND  a great writer - I really really enjoyed this book. I forward your blogs to my friends ALL the time.  I look forward to attending one of your events in the future.,2015-08-01,2015
5.0,0002008599,"It is hard to come away from this book not feeling overwhelmed by the evil, injustice, pain, and yet the indomitability of the human spirit. I came away transformed and re-read passages often. I wish this book were better know. I urge its purchase.",2015-07-30,2015
5.0,0002008599,HAPPY,2015-07-19,2015
5.0,0002008599,Robin Sharma has conveyed an important message thru this book. Everyone should read and keep reading this book.,2015-06-26,2015
5.0,0002008599,Amazing - this should be school reading for everyone.,2015-06-17,2015
2.0,0002008599,"This book is full of good guidance, but the structure seems forced and the life suggestions are no longer fresh.  Lots has been published since this was first printed.",2015-06-12,2015
5.0,0002008599,LOVE THIS BOOK,2015-06-08,2015
5.0,0002008599,This is a great book. It tells a great story about finding your way in life. About being aware the important things. You will not be disappointed. The characters also play an important roles in a couple of books written after this one. You will want to read them also.,2015-06-04,2015
5.0,0002008599,This is a story that reads like a mystery. Can't wait to get to the next page.  Very easy to read. Deep concepts presented story form. Want to read other books by this author,2015-06-03,2015
5.0,0002008599,I very much enjoyed this read. It reiterated to me golden truths my soul has always known but somehow my mind had forgotten. Thank you for a light in the darkness. Linda Burandt,2015-06-03,2015
5.0,0002008599,Great book!,2015-05-20,2015
5.0,0002008599,"This wonderful book was recommended by my friends in Hyderabad, India. It is a story about living. It is a story about purpose. Most of all, it is a story about realizing you control your own destiny and the stories to be told on the day of your demise. I heartily recommend it for all who question the purpose of a hamster wheel life.",2015-04-12,2015
1.0,0002008599,"This by far was one of the most pathetic books I have read in quite some time. The writing was immature, there was practically no plot, and it was preachy beyond belief. The author would have been better served to simply make it a self help book and spare us the effort he made to try to turn it into a novel.",2015-04-08,2015
5.0,0002008599,"Thank you, perfect! I am so grateful for your kind help in getting me this book. Sincerely",2015-04-07,2015
5.0,0002008599,Powerful book that I will continue to read over and over. This book will propel you to live your life on purpose.,2015-04-05,2015
5.0,0002008599,"Fun and informative without being ""preachy""",2015-03-10,2015
5.0,0002008599,"Great book, just as described for condition, fast shipping, very pleased with my purchase.",2015-03-03,2015
5.0,0002008599,A must for everyone!,2015-02-23,2015
5.0,0002008599,"Best book ever. Instantly can change your life and offers principles to help guide you. The principles come with an amazing story, one you won't soon forget.",2015-02-15,2015
5.0,0002008599,I recommend this to everyone to improve the way we live our lives. Enjoy and re read it often with an open heart.,2015-02-11,2015
5.0,0002008599,"This book is a must read....simply fantabulous
Amazing wisdom shared in simple and lucid language
It will change your paradigm",2015-02-08,2015
2.0,0002008599,"This book could've been a lot better. The back story for the main character is so contrived it is not believable, the cliches were so bad I felt insulted. Think after-school-special. The lessons are great but I could barely get past the first 20 pages!",2015-01-28,2015
4.0,0002008599,Item as described and fast shipping - recommended!,2015-01-22,2015
5.0,0002008599,Arrived on time and with exactly the status of the book.,2015-01-06,2015
5.0,0001712845,"I purchased this book for my grandchildren.  It is a book that my children loved when they were young.  It is a solid, spooky and fun book!",2015-11-02,2015
5.0,0001712845,sweet story,2015-10-20,2015
5.0,0001712845,Read this to my own children and not to my grand child.  Love this book.,2015-10-13,2015
5.0,0001712845,My grandson loves the Berenstain Bear books and it was in extremely good condition,2015-09-17,2015
4.0,0001712845,"The story is fine, but the pages and cover are much thinner than the same books I had bought years ago for my own children",2015-09-15,2015
5.0,0001712845,Must read.  Best night time books ever.  Why do I need twelve more words.  Not sure.  It's just good.  Yup.,2015-08-26,2015
5.0,0001712845,Just like when my kids were little!,2015-08-06,2015
5.0,0001712845,Love it,2015-07-14,2015
5.0,0001712845,Great classic book,2015-07-11,2015
5.0,0001712845,"This a must have book for children.  It was one of my kids favorite and I have now bought it for all of my grandchildren.  The questions on the page demand audience participation; I can still hear my kids scream, ""Yes, they dare!""",2015-07-05,2015
5.0,0001712845,Dare they go up that spooky old tree? Yes they dare!  My grandchildren love the repetition and suspense in this classic.  A must have for preschoolers and early elememtary children!,2015-06-06,2015
5.0,0001712845,Fun for the little ones as they will repeat as you read until they have it memorized!,2015-05-12,2015
5.0,0001712845,"When my five-year-old granddaughter comes to spend the night, this is her most requested bedtime story.  Great rhythm and illustrations for children.  Thank you, Berensteins!",2015-04-18,2015
5.0,0001712845,WE love this book.,2015-03-06,2015
5.0,0001712845,"Great book, my kids favorite when they were little, fast shipping, great seller!",2015-03-05,2015
