overall,asin,reviewText,time,year
2.0,0002051850,"One of the classics from Papa Bear. However, as much as I wanted to, I just couldn't get into it. Maybe it's the writing maybe it's the slow dialog driven story with little action actually taking place. I gave it a go and after 100 pages or so, put it down. Thoroughly meh.",2016-08-12,2016
5.0,0002051850,"Having heard references to it most of my life, I finally decided to read it.  I enjoyed it much more than I thought I would.  Some very dark subject matter, but it had enough humour and romance sprinkled in to keep it from getting depressing.  Excellent book.",2016-08-09,2016
5.0,0002051850,"This is perhaps my favorite of Hemingway's major novels.  I just re-read it.  I revere it now for very different reasons than when I read it as a teenager, but I loved the world Hemingway created in it, and the ideas it embodies.  He was a consummately romantic author.  It's nice every once in a while to return to a simpler time and simpler world.  However, for many this is probably not an easy read.",2016-08-01,2016
3.0,0002051850,If you are seeking to read a classic Hemingway I recommend A Farewell to Arms or the very much underrated To Have and Have Not before reading Bells.  Bells is a solid story that would have been great at half the length.  The language is vulgar and monotonous and the pacing is ponderous  blasphemous I know but also true.  The ending is classic and rewarding for those who persevere  but do not make this you first novel from Papa.,2016-07-25,2016
5.0,0002051850,"The story deals with one man's mission to blow up a bridge. But Hemingway does more than that with this masterpiece. He deals with Robert, the mercenary, and his interaction with the Republic group and him falling in love with a group member with a troubled past. Also there are epic flashbacks with one of the main group members and also Robert past. There's a lot of info and every character introduced is treated as important to book.",2016-07-14,2016
5.0,0002051850,Excellent,2016-07-05,2016
2.0,0002051850,"With the exception of a few scenes, I found this a tedious read.  Scholars please don't jump me on this review.  Yes, Hemingway can turn a pretty phrase now and then in this barren desert of a book.",2016-07-03,2016
1.0,0002051850,"This has always been one of my favorite books and I hadn't read it a few years, so I took a chance and bought the audio version to listen to during a cross-country road trip. It. Is. Awful. Like, painfully awful. I actually like Campbell Scott as an actor, but no, no, no - he just doesn't have the gravitas needed to narrate Hemingway. (Be sure to listen to the audio sample before you buy...)",2016-06-16,2016
1.0,0002051850,"I imagine that the reputation of this book as a classic has others afraid to admit that it is truly terrible.

The book has a few, fleeting moments of absolute genius (El Sordo's fight, Pablo's first uprising, etc.), but overall the book is horribly boring and completely unrealistic, at least to any American who has perhaps never experienced early 20th century Spanish culture.

This entire book is basically a love story between main character, Robert Jordan, and Maria, set against the Spanish Civil War. What makes this so unrealistic is that the book takes place entirely over only three days, and at the beginning of the book Jordan and Maria have not yet met. So, in the course of just THREE DAYS, we are expected to believe that they go from complete strangers to in love in a way that defies comprehension. Not only is this unrealistic, but it is also SO BORING. There are literally entire chapters of just Robert Jordan and Maria telling each other how much they love each other.

This book is described as a war novel, but its only a war novel in the sense that it takes place during the war. There is very little actual war that happens in this book.

Basically, the book is boring. It was a struggle to get through, and I only finished it because my OCD forces me to finish books I have started. But I hated it.",2016-06-10,2016
5.0,0002051850,Awesome,2016-05-24,2016
4.0,0002051850,A classic!,2016-05-24,2016
4.0,0002051850,A great read.,2016-05-23,2016
5.0,0002051850,Thanks.  Great book,2016-05-18,2016
3.0,0002051850,I may have it in college. Or tried to. It's a good tale with salient history and philisophy. But it is too long in light years and the writing is below average. I agree with those who argue Hemingway was not a great writer but perhaps a good story teller with an unusual narrative that gets very tiresome.,2016-05-16,2016
5.0,0002051850,"It's wonderful to return occasionally to the books that have stood the test of time.  Like Faulkner and Fitzgerald, Hemingway still knows exactly what words to use and what story to tell.",2016-05-11,2016
5.0,0002051850,"Great book, i recommend for everyone.",2016-04-29,2016
5.0,0002051850,"Its astonishing how many people, when one mentions For Whom the Bell Tolls, automatically say, Oh I read that. It is almost always a reading that happened many decades ago, perhaps in school, and many people recall only the love story, the earth moved interludes likely to impress a young person. This certainly describes me. It was on my familys bookshelf.

However, because I was reading Adam Hochschilds recent history of American participation in the Spanish Civil War (Spain in Their Hearts), I wanted to read the novel again. I am glad that I did, these many years later.

As a younger person, I am sure that I did not appreciate how the novel conveys the moral complexity of war. There is not only the Republican guerilla Anselmo, an old man who weeps when he must kill the enemy sentry, but the Nationalist lieutenant Berrendo, who must order the beheading of the dead El Sordo and his men, but cannot watch it. I am certain that I did not appreciate the character of Pilar, the powerful woman who dominates the band of men that Robert Jordan joins in order to carry out his assigned bridge detonation. Her description how her husband and his allies murder a towns Fascist officials is unforgettable. And Jordan himself is a far more complicated figure than I recalled. The life he lives in the few days he spends in the mountains is (perhaps) more full and more worthy than the life he might have had as a professor of Spanish back in Montana. He sees, hears, and feels everything in a state of intense hyper-alertness. However, there is nothing sentimental in this novel, no glorification of war or machismo, just a sense of lives lived for a just cause, teetering on the edge of eternity.

And then there are the planes, the mechanized and distant form of warfare feared and hated by the partisans. The impersonal bombs that rain down from on high are the future.

M. Feldman",2016-04-05,2016
1.0,0002051850,I am not sure why I finished this book other then to say I have read a Hemingway. I have had root cannels that were less painful.,2016-03-20,2016
5.0,0002051850,"Have you ever read any Hemingway before? Did you come to this title because (a) it is one of his best known works (b) you think you know a bit about Hemingway and therefore (c) there will be lots of blood,guts, heroics and manly goings-on? I thought this might be a good introduction to Hemingway - a good adventure story with lots of action and heroism - a story i could enjoy in case I did not like the prose.

Well, prepare to be delighted. The book contains all the things in the headline of this review and is absolutely not an action adventure story. It is a ""true"" story about the nature of war and how people affect it and are affected by it. What Mr Hemingway taught me is that he is a writer foremost and everything else after. He reminds us that he has been in actual war and that it affects very normal everyday people in generally awful ways. For them (us) there is no happy ending.

If, like me, you have put off reading Hemingway because his novels were set decades ago, please put aside your apprehension and pick up this (or any other) book by him.",2016-03-18,2016
2.0,0002051850,tedious,2016-03-16,2016
2.0,0002051850,"I wanted to read it because it is a classic and i like historical novels.  However, it moves exceedingly slowly.  I was able to persevere through about 2/3rds of it but just could not finish it.  I wanted to get to the blowing up of the bridge but it is just too much of a waste of time.",2016-03-15,2016
5.0,0002051850,"Fantastic. I read this to get a better understanding of why Hemingway is seen as a great author. I will advise you to stick with the book. Like ""A Clockwork Orange"", at the beginning the text can be hard to work through. It is because Hemingway was capturing what it's like to speak a foreign language among native speakers. One of my favorite books that I read in 2015",2016-03-14,2016
3.0,0002051850,"I'm glad I read it, but it was rather slow going for me.  Lots of introspection by the main character.  It made me do some research on the Spanish Civil War.  Very interesting.",2016-03-10,2016
5.0,0002051850,Excellent,2016-03-07,2016
5.0,0002051850,Great piece of literature.,2016-03-01,2016
5.0,0002051850,I read this book 40 years ago. I appreciated it even more this time.,2016-02-20,2016
5.0,0002051850,Great book. Cant beat Hemingway,2016-02-18,2016
5.0,0002051850,"superb story so very well written.....passionate, sad, angry, suspensful.....a great book deserving of a read.",2016-02-18,2016
5.0,0002051850,"For me this was a re-read after a span of 40+ years. I was dumbfounded by my most recent impressions and narrative images. I've developed as a reader, certainly, but this time around I was captured by the drama, the characterizations, the depth of understanding of every aspect of the personal and political narrative. Plus, the subtle shift of language, Spanish to English and the distinction of the thinking and expression of the different characters. And the contemporary nature of terrorism and political applications to our 'world,' these ""Bells"" continue to toll for everyone. Not forgetting the drama, the timeline of several plot developments. I was captured. I was armed. And I was in love, too.",2016-02-16,2016
5.0,0002051850,Great read,2016-02-05,2016
5.0,0002051850,Love the book and the movie.,2016-02-03,2016
5.0,0002051850,Gifted & well received.,2016-02-02,2016
5.0,0002051850,you know what you're gettign with hemingway. never fails to deliver,2016-01-31,2016
5.0,0002051850,"Hemingway shows his masterful ability to express profound ideas through a narrative made up primarily of action and dialogue.  The reader follows a taut string, like the wire stretched by the dynamiter to the charge.  He hopes the wire will be long enough so he can stay clear of the explosion when it comes, but he can't escape it's awesome power.",2016-01-25,2016
2.0,0002051850,Slow & boring until the last 150 pages. Only stuck with it to say I'd read this classic book.,2016-01-24,2016
5.0,0002051850,"Ernest Hemingway's place in the history of literature grows by the decade. This work is timeless even if it is set in a civil war that took place during the 1930s.
Superbly written, this story is about ordinary people who took up arms during the Spanish Civil War. Only Hemingway could have told the story with such nuance, colour and passion.",2016-01-23,2016
3.0,0002051850,Some insights into developments before WWII.  Good drama among/between characters.,2016-01-21,2016
5.0,0002008599,"Easy to read.  A fun conversation between a ""reformed attorney"" and his protege.  It is a story that brings to bear ""7 Timeless Virtues of Enlightened Living.""

Overall I enjoyed it very much.  The virtues caused me to think about my own life and where I'm trying to go.  The ideas really aren't new if you follow Tony Robbins, Jim Rohn; however, Robin Sharma has done an excellent job presenting these ideas and virtues in a new way.

Personally, I think it is a worthwhile read for anyone who is trying to improve their lives and those around them.",2016-12-28,2016
5.0,0002008599,Deep but also easy to read. Conflicting right? The story itself is easy to follow how ever the thoughts it inspires are amazing. A strong recommend.,2016-11-29,2016
5.0,0002008599,It was an easy and enjoyable read that reinforces goal setting and positive actions bringing results.,2016-11-01,2016
5.0,0002008599,It is a book worth reading. It kept me interested from start to finish.,2016-09-27,2016
3.0,0002008599,"Interesting , but a bit extreme for me as a lawyer to read",2016-09-13,2016
5.0,0002008599,This was an excellent book. The way that sharma weaves this fable with actual  methods thay are invaluable is astounding. I didn't want to put it down!,2016-09-06,2016
2.0,0002008599,"Decent story, but it was nothing more than a fable. If I would have read more into the description I would have bought something else.",2016-09-01,2016
2.0,0002008599,"I had such high hopes for this book, but I was definitely disappointed.  It reads like The Celestine Prophecy, with hints of The Peaceful Warrior.  It's a good book, but the material could have been presented much better.  Maybe all of the ""enlightened"" authors write the same way, but I wasn't thrilled with this book.",2016-08-25,2016
2.0,0002008599,"The idea of an individual making a 180-degree change in his life caught my attention. I did not realize that this book is just a fable and a long-winded one at that. In the story, it is a high-powered lawyer struck down by a heart attack that sells the Ferrari and goes in search of enlightenment. He becomes a monk when he finds the people who can help him, and at that point, he no longer owns a car. The story is OK, I am just the wrong audience for it.",2016-08-17,2016
5.0,0002008599,What a book! Wow. Must read.,2016-08-14,2016
5.0,0002008599,It is more than I expected.  Love this so much.,2016-08-10,2016
5.0,0002008599,"Wow.  I have recommended this book to everyone.  I have read many books in this category, but for some reason this one just stood out.  I highlighted almost the whole book. A fable very well told and very easily adaptable to every day life.",2016-07-20,2016
5.0,0002008599,"Sharma had me at the title, and the rest of the book did not disappoint. He conveys that a successful life has nothing to do with the car you drive, and that money is not the answer to happiness. I agree with everything he says, except I still don't like to get up early in the morning!",2016-07-15,2016
5.0,0002008599,Great book,2016-06-19,2016
5.0,0002008599,"the best book ever.  Recommended over and over.  This is a book you can read once, twice, even a third time  and keep it as reference.",2016-06-07,2016
5.0,0002008599,for everyone this is a great book I bought additional copies for friends,2016-06-03,2016
5.0,0002008599,GREAT ITEM.,2016-05-09,2016
5.0,0002008599,"Great book, came highly recommended and didn't disappoint. Let's  you, at the very least, take stock of your life and greatly motivates you to be selfless",2016-04-22,2016
5.0,0002008599,"The book was very thoughtful and helpful in putting life in perspective.  I gained a lot from this book.  I tend to be high strung, so I could relate to the characters in the book.  I would highly recommend to folks with chaotic and stressful lives.",2016-04-01,2016
5.0,0002008599,"A beautiful tale having the message of living life to fullest. Instead of making a book with just self improvement ideas which could be boring to some , the story fashion of presenting really helped.",2016-03-12,2016
5.0,0002008599,This is one amazing book. Must read for everyone,2016-03-01,2016
3.0,0002008599,"The last time I read this book was in 2006 and for some reason the Taj Mahal story mentioned in the last chapter of the book stayed with me for all these years. And that was the reason why I chose to read it again this time.
I found the book to be inspirational and engaging and written in a very simple style which makes the book more readable. Though the book raises really good points (there are few gems in the book that I haven't seen anywhere), I found it to be unoriginal. I must say that I was surprised by how freely the author takes other peoples ideas without giving credit to them (Victor Frankl, Stephen Covey, Napoleon Hill to name a few). Clearly this shows that the author doesn't live the life of integrity he preaches. I would have given the book a four-star had it not been for this reason. But having said that I enjoyed reading the book and recommend to anyone who is looking for a quick and short inspirational read.",2016-02-17,2016
5.0,0002008599,"This is an amazing book! It shows how sometimes what we see on the outside may not always be true. This book is about the development of character and discipline in life. Robin Sharma, through this fable, is able to show us some very important things to keep in mind as we journey through life.",2016-02-09,2016
5.0,0002008599,A life changing book! I highly recommend it.,2016-02-09,2016
4.0,0002008599,Compilation of ideas from a variety of disciplines told in a story format.,2016-02-02,2016
5.0,0002008599,"<div id=""video-block-RX9LOBRRH2UK3"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/F16Ga-LHDhS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/01WFCvaP7aS.png"" class=""video-slate-img-url"">&nbsp;From tonight onwards, take complete control of your life. Decide, once and for all, to be the master of your fate. Run your own race. Discover your calling and you will start to experience the ecstasy of an inspired life.

When you run inspiring, imaginative pictures through the movie screen of your mind, wonderful things start to happen in your life. Einstein said that imagination is more important than knowledge. You must spend some time every day, even if it is just a few minutes, in the practice of creative envisioning. See yourself as you want to be, whether this means serving as a great judge, a great father or a great citizen of your community.

~ Robin Sharma from The Monk Who Sold His Ferrari

Robin Sharma is one of the worlds top leadership expertsright up there with Jack Welch and Tom Peters. In fact, he was recently recognized as the #2 leadership guru in the world. He also happens to be a great author and a super cool guy.

When I was running Zaadz, our companies did some work together and I got a copy of his book, The Greatness Guide. AMAZING. I loved it so much I had autographed copies sent to everyone on our team immediately. Several months later Robin and I connected in Los Angeles. Our breakfast turned into me driving him to the airport to continue our chat and, after 4 or 5 loops around LAX buying some time before his flight, I finally had to send him off with an OMG! I just met a soul-brother! hug. (Love it when that happens! :)

It's a fun, quick-reading fable that lives up to its subtitle of being about Fulfilling Your Dreams and Reaching Your Destiny. (Think: The Alchemist with yogi-attorneys rather than a shepherd. In fact, Paulo Coelho, another one of my absolute favorite authors, said this about the book: A captivating story that teaches as it delights.)

Here are some of the Big Ideas:

1. The 7 Timeless Virtues - of enlightened living.
2. Invest In Yourself - Its a good investment. :)
3. Blueprinting - It starts in your mind.
4. Secret of Happiness - Do what you love!
5. Rise with the Sun - Tomorrow AM good?

So, heres to creating a gorgeous little blip on the canvas of eternity glowing with the radiance of honoring our ultimate purpose in life.

(More goodness--including PhilosophersNotes on 250+ books at[...])",2016-01-15,2016
5.0,0002008599,A very special book. Sharma shares his wisdom in a wonderfully simple book. Great lessons that can immediately be implemented into daily life.,2016-01-03,2016
5.0,0001712845,Timeless.,2016-12-19,2016
5.0,0001712845,This is one of my favorite books to read with preschoolers! They love completing the sentences when you read each page as they become familiar with the text. I have been a teacher for 30 + years and will always love this book!,2016-11-16,2016
5.0,0001712845,This was a cute children's book that I received in good condition.,2016-09-18,2016
5.0,0001712845,"My kids all loved this book, so I got it for my niece and nephew!",2016-09-17,2016
5.0,0001712845,A family favorite now buying it for my granddaughter. A great story the kids never could get enough of!,2016-08-25,2016
5.0,0001712845,"Glad that there are Berenstain Bear board books so I can start my son on the series early. It is an abridged version, so don't expect tons of pages. Great quality and size.",2016-07-25,2016
5.0,0001712845,A classic that my children loved and we are excited to read it to our granddaughter.,2016-06-15,2016
5.0,0001712845,I worked in daycare for 15+ years. We had this book and the toddlers just loved it. They'd ask me to read it again & again.,2016-03-12,2016
5.0,0001712845,"I Ioved this book as a child...now reading it to grandchildren!
It is a favorite of theirs!
The Spooky Old Tree.",2016-01-30,2016
5.0,0001712845,This is a family favorite bought for my granddaughter.,2016-01-16,2016
5.0,0001712845,A huge favorite with our sons when they were young. We borrowed it from our local library constantly and read it over and over. We bought this one for our Grandson.,2016-01-14,2016
5.0,0001712845,Another favorite in our house! All my kids have loved this book.,2016-01-09,2016
5.0,000105001X,"I first discovered this book in 1988, and the unique plot and impeccable historical research made me an instant fan of Ms Erskine. It's a story that will stay with the reader long after the final page, and I've reread it several times. I bought this one for a family member, in hopes she enjoys it as much as I have. She loved the Outlander series, and I told her this is a precursor similar in some plot points and just as exciting if not moreso. Kingdom of Shadows by Ms Erskine is also a keeper. A talented author and highly recommended!",2016-05-23,2016
3.0,000105001X,"It's an interesting premise, but I'm halfway through and finding the main characters annoying. It's dated, both in technology and the behavior of the main characters. Can't help feeling that this author 'almost' gets there.",2016-05-08,2016
5.0,000105001X,This was a great read. Once you started you did not want to put it down,2016-02-04,2016
5.0,0001473123,great book,2016-08-15,2016
5.0,0001473123,excellent,2016-05-31,2016
5.0,0001473123,I like it.,2016-05-04,2016
5.0,0001473123,Great book,2016-01-05,2016
5.0,0002163578,"The story of these researchers in the Kalahari is amazing and true! Incredible, the things they endure, all for their love of the animals, and their research into them is very valuable. Interestingly written; even though this is essentially a scientific work, it is not dry, but a wonderful story of how Man interacts with the Wild Side. I loved the hornbills in Camp, and, when I was just in Botswana, experienced for myself their mischievousness and wit.
I learned a lot from this book, which I was constantly telling people about!",2016-10-04,2016
4.0,0002163578,"I'm really enjoying this book but the scanning came up with errors that nobody fixed. ""Mark"" becomes ""Marie"" and there are ""scent maries""; they told ""yarn after yam"", ""AH"" instead of ""all"" and so forth. This slows down my enjoyment of the book.",2016-08-04,2016
4.0,0002163578,"It was exciting, but maybe a little more factual than a great story.
I read it before and while I was traveling to Africa to a game reserve, so it was definitely timely.",2016-06-20,2016
5.0,0002163578,"Its easy to see why Cry of the Kalahari was a bestseller.  It reads like an old-fashioned melodrama from the 1930s - as if Mark and Delia Owens were channeling Edgar Rice Burroughs.  Delia is trapped in a flimsy little tent by two huge lions!  Jeepers!  Delia and Mark are deep in the Kalahari desert without any water!  Oh no!  A raging wildfire is headed straight for their research camp!  Good grief!

Will our intrepid duo survive these perils?  Not to mention black mambas, surly rebels, and a diet of mealie-meal?  Tune in next week, or in this case, keep turning the pages for another thrilling chapter!

Seriously though, as a retired scientist (who worked in a nice climate-controlled laboratory), I have tremendous admiration for what the Owens did in Botswana.  Their dedication, perseverance, and attention to detail epitomize what field work is about.  COTK is not an account of their research findings, but a personal account of what it was like out there.

There is good science here.  Their discovery that brown hyenas breed communally was a fascinating achievement.  As well, the Owens comparison of lion behavior in the Kalahari with that observed by Schaller in the Serengeti was very important.  To have a comprehensive picture of a keystone predator like lions, we must know how they adapt to very different environments.  Well done, Mark and Delia.",2016-04-25,2016
4.0,0002163578,"This book was published 32 years ago, and many of the observations, research, and conservation recommendations in this book still obtain today, albeit with some major caveats. Through the emphases in their misadventures in the Kalahari, the authors give rather short shrift to what many of us would have wished to know about predator species. But, through inspiring and sometimes poetic prose, they manage to thoroughly engage the reader from the beginning to end of their dangerous adventure.",2016-04-15,2016
4.0,0002163578,Great book. Learned a lot about the subject.,2016-03-29,2016
4.0,0002163578,Great book.,2016-02-19,2016
1.0,0001945424,I found the book very hard to understand. I also saw a production of the book in a play. It is very odd and I would not recommend it to any one.,2016-12-31,2016
5.0,0001945424,daughter loves this book,2016-12-30,2016
4.0,0001945424,A classic good read even for adults. The characters are interesting. And show both good and bad  personalities. Enjoy it,2016-12-30,2016
5.0,0001945424,I gave this book to my grand children to read.  They loved it!,2016-12-29,2016
3.0,0001945424,"I have read several different versions of  this book and like it.  The  message  in the book is that the most unpleasant people can improve  if given a chance.

This version lacked the details contained in a hard copy of the book.  That is why I gave the book a 3 star rating.",2016-12-29,2016
5.0,0001945424,Excellent book.,2016-12-29,2016
5.0,0001945424,Wonderful story! What a treasure! I will let my daughter read i as well.,2016-12-29,2016
5.0,0001945424,Classic,2016-12-28,2016
5.0,0001945424,"A true classic! This has been one of my favorite books ever since I was a little girl! The courage and integrity along with the sweet innocence of this young but noble heroine will captivate the hearts of any who value such beautiful virtues. A heartwarming and delightful story, with a larger print than most books, making it easy to read and charming pictures!",2016-12-26,2016
4.0,0001945424,"The movie version is a favorite of mine and I thought it was time I read the book. The movie was pretty true to it, but the book is worth reading since it's more descriptive and you learn more about the characters and their time in the garden. Sometimes it was a bit too descriptive, but I just skimmed those parts. I will admit that reading the Broad Yorkshire accent as an American was hard at times since I couldn't always tell what things meant. Overall I liked the book and am happy to own it. It's truly a lovely story. I also really enjoyed towards the end where the author talks about how ruminating over negative things can cause the person to become negative and how helpful it is to just try to stay positive and think about pleasant things. I think that was the magic of the garden. It was able to bring 3 people out of their slumps and bring joy into their lives.",2016-12-25,2016
5.0,0002005379,My son loved this book. age 14,2016-07-06,2016
5.0,0002005379,"This book is great, I purchased it for my boyfriend's twelve year old son, and he absolutely loves it.  I am very pleased with the turnout.  This book also arrived in perfect condition, which is a huge bonus.  It is a little advanced for an average twelve year old, but I have a friend who absolutely loves this book as an adult.  I cant wait until he finishes reading this so I can read it for myself!",2016-04-27,2016
5.0,0002005379,Fun to read,2016-04-19,2016
5.0,0002005379,Great yarn- I read it after my 16 yr old daughter who is steampunk crazy! Would make a good movie!,2016-01-16,2016
5.0,0002005379,"My 8-year-old and 6-year-old sons and I were first introduced to Mr. Oppel when my mother gave them ""The Boundless"", which we read together (and also highly recommend).  The boys loved that book and wanted to read more from this author, so I purchased ""Airborn"".  To say that my boys were enthralled with this book would be an understatement!  They begged me each night to read ""just one more chapter!"".  The plot is intriguing but not overly complicated for younger children, the characters are very well developed, and the descriptions make you feel like you're there right along with the protagonists.  I think that my 8-year-old could probably have read this on his own, but I personally enjoyed the story so much myself that I was more than happy to make reading it part of our bedtime ritual.  We just received ""Skybreaker"", the sequel to ""Airborn, in the mail this afternoon and the boys literally jumped up and down and said they can't wait to start reading it tonight.  To see them so excited about a book absolutely thrills me.  We look forward to reading all of Mr. Oppel's books.",2016-01-05,2016
5.0,0001945424,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Secret-Garden/dp/B0083Z614S/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Secret Garden</a>

An interesting read regarding a young orphan's journey from a self-centered young girl to one who cares for others.",2016-12-25,2016
3.0,0001945424,"Disappointed  in this, as it didn't contain any addition to the story. So what is the meaning of the title??",2016-12-25,2016
5.0,0001945424,"as described very fast shipping, very happy customer",2016-12-25,2016
5.0,0001945424,One of my favorite childhood books. I read it as an adult and still loved it.,2016-12-22,2016
4.0,0001945424,"As one of the Old Evergreens that I well recall from my childhood, not to mention the more recent adaptation as a musical stage presentation, The Secret Garden will remain a faithful memory.  New memories will be even more cherished now that I have shared this with my own grandchildren, who now feel it is their duty to find a stage production of it -- somewhere -- even though I have warned them that much will be different.  So  nice to have it handy on Kindle for easy reference or to ask a question posed by some new fans.",2016-12-21,2016
5.0,0001945424,The illustrations in this edition are beautiful and the printing font is a bit larger and easier to read and looks old-fashioned. It is a delightful addition to your library.,2016-12-21,2016
5.0,0001945424,Excellent book....a classic!,2016-12-20,2016
5.0,0001945424,Didn't finish reading it.,2016-12-20,2016
5.0,0001945424,I loved this when I was a child and the movie. I'm hoping Granddaughter will love also.,2016-12-19,2016
5.0,0001945424,Wonderful story to read,2016-12-17,2016
5.0,0001945424,Good to remember the lessons whether 7or70.  Great classic.,2016-12-17,2016
4.0,0001945424,"My 8 year old daughter read this for her first book club book. She is an avid reader and she did not want to read this book! So I sat with her and I read it to her and I can see why she was apprehensive. The language is very old-fashioned and several characters speak with a heavy Yorkshire dialect that was difficult to decipher even for me. As we continued to read this classic, we both enjoyed the story and got used to the language. We are both very happy we stuck with it. I know this is a classic and these issues can be expected but I think I would save this for an older child to read on his/her own.",2016-12-15,2016
5.0,0001945424,"When I was about eight, I received this book and The Secret Garden from an aunt and uncle for Christmas. What a magical -- if unrealistic-- story. It's like an old friend.",2016-12-14,2016
5.0,0001945424,Everyone should read this book.  I have read it a dozen times or more since I was a child.,2016-12-14,2016
5.0,0001945424,as described,2016-12-14,2016
5.0,0001945424,This book showed everyone how to be a real princess I love how she is nice to everyone even the mouse Sara is a really good role model I would suggest this book to people 10+ I can't wait to write my paper for school,2016-12-13,2016
5.0,0001945424,A+,2016-12-13,2016
5.0,0001945424,This classic story tells the power of looking for the good in things and the power of nature on the human spirit.,2016-12-12,2016
5.0,0001945424,"This book has always had a special place in my heart.  Rereading it as an adult does not make it lose it's ""magic"".  It has an old-fashioned innocence that I still find charming!",2016-12-11,2016
5.0,0001945424,I read this as a child and now 50 years later it is a joy relived. A story every child should read.,2016-12-10,2016
5.0,0001945424,"The ending was a little abrupt, because it leaves one wanting to know what happened to those sassy children.
A very enjoyable read.",2016-12-10,2016
5.0,0001945424,It's one of the greatest classic!  I enjoyed rereading the book and watching the movie.  Will probably read it again some day.,2016-12-08,2016
5.0,0001945424,This is the perfect classic book for any growing little girl! I think that it teaches girls how to be strong and act like what a princess is truly supposed to act like. A perfect gift for any little girl who loves reading!,2016-12-08,2016
2.0,0001945424,"Is there anyone who doesn't love this story?  I mean that for the story in the full novel, not this annotated book by Dover.  I hadn't realized till I looked inside that this Dover edition is annotated.  So, I went and bought the full novel.  The Dover edition pages are not very good quality.  It's a cheap book. Not even worth the few dollars I paid for it.  I can donate it to a lending library for readers of English as a second language.",2016-12-07,2016
2.0,0001945424,"I was disappointed in the re-telling of this story. I have read and re-read ""The Secret Garden"", and so much of what makes this story endearing, was taken out. Like the Yorkshire accent of Martha, and Mary learning how to talk like her. It really seemed half the book was missing. Still, for a young child to read, the language is simple. I was just disappointed that it was not the original.",2016-12-02,2016
5.0,0001945424,Slightly different from the movies of this classic story but well worth the read.,2016-12-02,2016
4.0,0001945424,"Generally I like more in depth books. However, having seen the two most movie versions I wanted to see how close they were to the book.  Glad I read the book. Both movies capture the main theme but depart from the story line at times. Glad I read the book. It was an enjoyable read.",2016-12-02,2016
5.0,0001945424,I read when I was a child and to be honest forgot the title and author's name... but just finished reading it after 35 years and still feel enchanted and humbled beyond my age.,2016-12-01,2016
5.0,0001945424,"I have loved this book from my childhood. The description of long-ago England has always fascinated me, and the idea of a walled closed-in garden captured my imagination just as it did Mary's and Colin's. While I've never been to Yorkshire this (and other) story makes me want to go.",2016-11-28,2016
4.0,0001945424,"This is a young adult book, written for a British 12 year old level. The use of a Yorkshire accent is a bit overworked for an American reader. The musical based on this book never recovers from the chaos of the first chapter, and becomes all about the music and less about the plot.",2016-11-22,2016
5.0,0001945424,"I love the old children's stories that actually read as well now as back when I was little.

The edition I have is uncut and unabridged, so there are a few turns of phrase early in the book that stand out as racist, but since the character doing the talking in that moment was being described in really unflattering terms, and likely oblivious to the offensiveness of her word choices, I think leaving the scenes as-is lets them stand as moments of character revelation that might not be so effective if the language were watered down. She changes quite a lot across the book, so her sorry beginnings make the transformation somewhat poignant. Also, I'm not a fan of rewriting old books just to sanitize them. The author intended to create a certain effect with her word choices, so they should stand.

I like these little Collector's Library books. They fit nicely in my hands and can fit in a bag for easy travel reading.",2016-11-20,2016
5.0,0001945424,Thanks!,2016-11-19,2016
4.0,0001945424,"An old favorite!  A good read, a reminder of simpler times.",2016-11-15,2016
5.0,0001945424,"I love this book! Unfortunately, this is the abridged version. It does say so in the description, so I can't fault the seller, but I didn't even bother reading this version as I enjoy the full one. The abridged version would be good for early readers though.",2016-11-15,2016
2.0,0001945424,"This isn't what I would call a classic.
Most of the book is difficult because it's written in Yorkshire accent, so it's annoying.
Both main characters are horribly spoiled children who happen upona  magical world that is nothing magical.
It's a garden..they've fallen under the spell of the natural wonders of nature.",2016-11-15,2016
5.0,0001945424,"Amazing story. My children loved it, and watching Mary and Colin grow was a good experience for them.  Definitely a good read.",2016-11-12,2016
5.0,0001945424,I loved the unfolding of events and the message of the story. I'm sorry I waited so long to read it.,2016-11-12,2016
5.0,0001945424,A great read on the power of positive thinking.  Great for children of all ages. Spiritually uplifting without being preachy.,2016-11-11,2016
5.0,0001945424,"I had only ever seen the movie growing up, and honestly I hated it. But I couldn't put this book down. I loved it!",2016-11-09,2016
4.0,0001945424,This is a pleasant read about the power of positive thinking and the healing that comes from being outdoors and enjoying simple pleasures.,2016-11-08,2016
5.0,0001945424,"I saw the movie from the 1940's and that captured my interest, but to read the story was so gratifying and fulfilling that I myself feel like I was in the garden bursting with joy.",2016-11-07,2016
5.0,0001945424,"Beautiful heart-rending story of  love, the human spirit, and overcoming  tragedy. Well written, engages the reader. Loved the story, a book to read again and again. A classic.",2016-11-07,2016
5.0,0001945424,A W E S O M E !!!!,2016-11-07,2016
