overall,asin,reviewText,time,year
4.0,0002051850,"This is one of Hemingway's longer novels and as others mentioned, perhaps it could have been shorter. The novel drags at times. Perhaps typical of the author's style, he adds a lot of detail to events to make it seem to the reader like they are there alongside the characters. Although the author is incredible at this, it works better in his shorter novels like Farewell to Arms or The Sun Also Rises. Still, it is a great work and gives a glimpse into the people and issues surrounding the Spanish Civil War. Hemingway's novels seem to have a way of evoking emotion from me and this one was no exception.",2017-06-14,2017
5.0,0002051850,"One of Hemingway's best novels. Inside look at Facism and the period of the civil war in Spain and the cultures that were effected by the War. A love story with plenty of intrigue with the fascinating American political sympathizer, Robert Jordan.",2017-05-23,2017
5.0,0002051850,how could you not love his writing???,2017-05-19,2017
3.0,0002051850,"Legendary writer, but understand it was written in a different time with a different style. If you love the classics, you'll like it. If you're used to more contemporary books, you will probably have a tough time getting into it.  Good story, second Hemingway book I've read, but I felt 'A Farewell to Arms' was better.  Would not recommend unless you fall into at least one of three categories:
1. You have to read it for school
2. You love Hemingway books and his writing style
3. You love reading the classics and are experienced at reading books from the era.",2017-05-18,2017
4.0,0002051850,"The last hundred or so pages were thrilling, but the beginning of the book is rather slow. That said, it's worth the read.",2017-05-13,2017
1.0,0002051850,"The kindle edition I read was a ""knock-off"" Hemingway.  The text was weird and not lined up. When there was an obvious expletive in the dialogue, it actually was deleted and the word ""obscenity"" was placed.",2017-05-09,2017
5.0,0002051850,Lots of testosterone. Beautiful stupid women. Ugly mean women and dripping with symbolism. Such a fun read.  Now I think I'll read another.,2017-05-09,2017
1.0,0002051850,First Hemingway book I have read. It will be the last ! Couldn't get through more than 100 pages. Written like a 10 year old. I don't get his popularity.,2017-05-01,2017
1.0,0002051850,"I really hated this book - yes, I know it's an American classic and all, and seems like everyone likes Hemmingway as an author, but this sure did nothing for me.  Written as a small incident during the Spanish Civil War, I found it totally uninteresting and totally unbelievable - there was just no way I could ""suspend my disbelief"", no matter how hard I tried - the storyline takes forever to unfold, telling the tale of a soldier sent to blow up a bridge during an impending attack 2 days hence and drags and drags and drags, never even getting to the ""action"" of the attack on the bridge - that's bad enough, but Hemmingway somehow wants us to believe his totally UNBELIVEABLE story of the band of rebels and their interwoven relationship, during which the soldier and a girl somehow IMMEDIATELY fall into a deep and incredible love affair - WOW, what a disappointing piece of writing and an incredible waste of time reading this - absolutely nothing of interest or BELIEVABILITY in this boring and long drawn out story......",2017-04-30,2017
4.0,0002051850,Good book.,2017-04-28,2017
5.0,0002051850,Excelent Book,2017-04-22,2017
5.0,0002051850,cool,2017-04-17,2017
4.0,0002051850,"I read in amazement, knowing of Hemingway 's fame I  still felt surprise at his writing ability. When I read his Paris book he would return to his wife after a long day of writing by longhand.  I now understand how difficult that must have been: to constantly be thinking of and feeling the tiny details while laboriously writing each word.
This story of the Spanish civil war comes to the reader with such descriptive details that one can feel the dirt on their clothes and under the fingernails, and the cold dew of the morning.  After all it is the details which causes a book to be readable and believable.",2017-04-08,2017
3.0,0002051850,"Tedious, not thought provoking, insipid and repetitive dialogue. Only one character with any depth was Pilar. Chapters involving Maria literally made me speak out loud ""please make it stop"" . Is all of his writing in the same style? I really wanted to love Hemingway but this was truly awful.",2017-04-08,2017
4.0,0002051850,Always direct and never boring.  This is not my favorite Hemmingway story  but still in the top five. I love the way he wrote.,2017-04-02,2017
1.0,0002051850,"I am talking about kindle version. this book is full of typos. I told amazon to revise this book but it is still same.

Do not buy this book, it is worthless. Prabhat prakashan and amazon are kidding us.",2017-03-28,2017
5.0,0002051850,A+,2017-03-26,2017
3.0,0002051850,"just not into Hemingway, but at least I tried",2017-03-17,2017
4.0,0002051850,"Hemingway set this in the Spanish Civil War (1936-39). Robert Jordan is an American professor of Spanish from Montana who has journeyed to Spain to fight against the Fascists/Nationalists on behalf of the Communists/Leftists. He is a dynamiter who has been tasked with blowing up a bridge. He spends a few days with Pablo's band of guerrilla fighters. He falls in love with a young woman named Maria who has experienced a number of atrocities.

In one long chapter, Hemingway describes the horror in which the Communists slaughtered Nationalists and their sympathizers in small towns at the outbreak of the war. He also has a somber tale of the last stand of another guerrilla party. There is love, loss, suspicion, betrayal, hope and regret that run throughout this. At times, Hemingway goes on longer than one may like. The payoff is in the end though. It ends brilliantly.

This is not Hemingway's best book on war - that would be ""A Farewell to Arms.""",2017-03-14,2017
1.0,0002051850,"The kindle version is missing whole sentences, paragraphs, even pages. The book is worth reading, but get a hard copy or find a different e-book version.",2017-03-14,2017
5.0,0002051850,Can't believe I've never read this book. What a masterful job of storytelling. Historical fiction the way it ought to be.,2017-03-07,2017
5.0,0002051850,Greatness,2017-03-06,2017
5.0,0002051850,"I didn't finish it yet, but I am loving this book. Ernest Hemingway was the man!",2017-02-25,2017
5.0,0002051850,Bought this book as a gift for my son. He liked it very much.,2017-02-17,2017
1.0,0002051850,It's a great book but the Kindle version sucks. Need my money back!,2017-02-09,2017
5.0,0002051850,Wonderful read.  Classic Hemmingway,2017-02-06,2017
2.0,0002051850,Papa must have been on a binge when writing this novel.,2017-01-30,2017
5.0,0002051850,"Having begun to ""read into"" Hemingway a bit, one begins to realise that everything about his style, including the lack of correct grammar, (as well as being the first writer to use the contracted form in literature, as everybody knows), has to do with conveying the feeling and the atmosphere of the places he is writing about, The more you read him, the more you read him, kind of thing. Hemingway's ability to create emotion and atmosphere that ""takes you there"", where the action is, is surprising, to say the least. Another: ""can't put it down"".book.
A good read! For those who don't already know Hemingway.",2017-01-27,2017
5.0,0002051850,Great character development ... a true classic!,2017-01-24,2017
5.0,0002051850,"This is the best of the Hemingway books, I am reading them all now that I am retired.",2017-01-23,2017
5.0,0002051850,"One of my favorite books. Hemingway has something of a minimalistic prose, yet hardly lacks powers of description. There's a sort of eloquence in his not being so verbose; something about omitting the excess yields a greater sense of profundity.

For Whom the Bell Tolls has suspense, romance, camaraderie, war, and Robert Jordan, who is totally the man.",2017-01-20,2017
4.0,0002051850,"A very good story, but the author is somewhat wordy.",2017-01-10,2017
5.0,0002051850,GOOD PRODUCT AND WOULD DEFINITELY DO IT AGAIN.,2017-01-06,2017
5.0,0002008599,Love the Book and greatcondition,2017-11-02,2017
5.0,0002008599,I suggest everyone should read the author Robin Sharma. - by this I mean all his motivational books.  A person who is a motivational speaker all over the world suggested them to me and I am gifting everyone I know.  Do what he says and you will have a rewarding fabulous life. !!.,2017-09-28,2017
4.0,0002008599,Good for people who are looking for/trying to find their paths in life,2017-08-07,2017
5.0,0002008599,Good read for higher life calling.,2017-07-29,2017
3.0,0002008599,This book is great for the reader who those readers new to these ideas & philosophies. For myself I had read all this before in one form or another & so it was nothing new & just a distillation of what I had already read & hence I personally never found it to be a great read.,2017-06-12,2017
5.0,0002008599,I got this book because it was the book chosen for a book club I belong to. I wasn't sure what to expect but I wound up loving this story! For anyone wanting to change their life and live a more positive life and get away from the negative so prevalent in today's society this is a great story with great wisdom and practices to implement in your own life.,2017-05-26,2017
5.0,0002008599,"As a long time student of self-improvement, I found this book to bring the recipe for meaningful life into a compact story that clearly explains not only the ingredients for that life, but also exactly how to combine them to create the happiness for which you have been searching. The symbolism in the story is well explained and the steps are easily grasped. If you take these lessons to heart and employ them, your life can only change to be more fulfilling.",2017-05-21,2017
3.0,0002008599,"A very nice story with lots of great advice explained in long winded way, but with very little  real application instruction. It explains nicely the why and what, but is lacking the how.
Still a very nice read.",2017-04-28,2017
5.0,0002008599,"This book put a lot of things in perspective for me, makes you realize what's most important in life",2017-03-07,2017
5.0,0002008599,"I love this book and the following one. I have read this book multiple times since I got it. I learned so much the first i read I decides to do things different. When I picked it up a second time I saw things I didn't see the first time. Im  sure is because I was at a different stage in my life. Since, I have read it multiple times",2017-02-01,2017
5.0,0002008599,"I loved this book, very motivational and I still look the places over the book where I have highlighted while I was reading it couple of years back. Everybody should read this book. Robin Sharma Rocks!",2017-01-23,2017
4.0,0002008599,Intersting. Offers some good advise in an entertaining way.,2017-01-07,2017
5.0,0002008599,Robin Sharma is a master storyteller and a insightful mind that uses extraordinary ideas to touch the heart. I am challenged and moved.,2017-01-01,2017
5.0,0001712845,GREAT,2017-10-22,2017
5.0,0001712845,Granddaughter loves this book. It's a classic!,2017-10-09,2017
5.0,0001712845,This was one of my son's favorite books. Our entire family had it memorized and would recite it together when the book wasn't handy. It is a great book for adding some dramatic flair. I recently bought several copies as he wants to keep a copy in the children's corner set up in his place of business. Hopefully I purchased enough so this old favorite can be shared with many more generations of kids. It is a keeper!,2017-10-07,2017
4.0,0001712845,I had this book as a child with a cassette tape. one of my all time favorite books. Thanks for giving it new meaning while i read to my granddaughter....,2017-06-22,2017
5.0,0001712845,"I've been enjoying their stories for 25+ years.  This one is great. It's a good, fun scare!  I love how we "" act"" out the story as we read and it's especially great reading in the dark with just a flash light.  It's great for the youngest for children.",2017-05-10,2017
5.0,0001712845,"Same text as the original, but in a nice compact board book size. My family absolutely loves Spooky Old Tree! Not too long, lots of fun, nice illustrations.",2017-05-02,2017
5.0,0001712845,"This book is so much fun to read to your toddler.  When the line I the book ""and one with the shivers"" comes up I hold the child close and pretend to shiver.  It gets a giggle every time.",2017-04-16,2017
5.0,0001712845,"Three little bears, one with a light one with the stick and one with a rope, go on the adventure through the spooky Old tree. This has been one of my favorite books to read, and always requested  by the littles I have watched throughout the years.  Simple story, not too scary, beautiful artwork and a story  you can really put drama into.  I purchased a few copies, originally  I was going to just purchase them for my nieces who grew up with me reading this book to them, as baby shower gifts (It's hard to believe ""my babies"" are grown up .) but my husband added more for me to give to the kids moving out of my class. (They LOVED the gift, I had a few moms tell me how excited their children were to own the book and how excited they were to have a copy to read at home.) this is one of those books that  can create a love for reading, wonderful bonding opportunity for parents and children.  I can't wait to see my nieces reaction when she opens her present and sees a set of the books she loved as a child to read to her own little ones with this one on top.",2017-03-28,2017
5.0,0001712845,Wonderful book - my grandson loves it!,2017-02-28,2017
5.0,0001712845,Just what the boys wanted.,2017-02-11,2017
5.0,0001712845,"My all time favorite children's book.  When I get to the part where they have the shivers, I shake like crazy and my daughter loves it.  One flaw (spoiler alert); when they get to the staircase, they call it a stair, not a staircase.
""Do they dare go up that spooky old stair?""  At least make it plural ""the stairs"".
Whatever though; it's still the best kids book ever.",2017-01-31,2017
5.0,0001712845,This is a classic!  I got a first copy 30 years ago with a cassette.  I've used it every year with my 2nd grade class and they love it!  I just wish I could get it on CD. The cassette tape is wearing out.,2017-01-28,2017
5.0,0001712845,My kids ask me to read this book over and over again!!!!,2017-01-19,2017
5.0,0001945424,"Lovely story of unloved children finding their way to God's love and happiness.  Look for joy, expect joy, find joy.",2017-12-30,2017
5.0,0001945424,"Beautiful book, really enjoy the reading.",2017-12-21,2017
5.0,0001945424,"I didn't read this book, when I was a child.  Now that I'm an adult, I am slowing reading the books that are considered Children's Classics, that I didn't  get around to reading when I was young.  Quite a few of the books I've read, are books that apparently need to be read, when you are young, to be able to enjoy them.  This book, however, was a very enjoyable read, even now.  I'm glad I took the time to read this one.",2017-12-20,2017
5.0,0001945424,This is a sweet and simple book to read.  I would reccomend it for any girl.  I read it over 2 days.,2017-12-18,2017
5.0,0001945424,I LOVE LOVE LOVE the Word Cloud Classics and hope to keep adding to my collection.  They are all the same height making them look wonderful on your bookshelf and the different colors are nice also.  The Flexbinding is soft and pliant.  Easier to hold than hardback.  And not as heavy either.  Everyone should try to read or re=read the classics.  I am so enjoying them!,2017-12-15,2017
5.0,0001945424,My granddaughter loves this book!,2017-12-12,2017
5.0,0001945424,"The Secret Garden is one of my favorite books of all time.  It's a quick read and a magical and heartwarming journey.  I think that all children, girls and boys, should be encouraged to read it.",2017-12-11,2017
5.0,0001945424,"Of course it's perfectly wonderful, everyone knows that! I just didn't learn it for myself until I was nearly 40. My own loss. It's easy to see why this is one of those books people read over and over. Such a sweet story. Good book to be enjoyed at any age.",2017-12-09,2017
5.0,0001945424,"The Secret garden is a good story that anybody will love and I love how Word Cloud designed the book with the color green, its simply beautiful",2017-12-06,2017
5.0,0001945424,I Like it very much,2017-12-03,2017
4.0,0001945424,Good!!!,2017-12-02,2017
5.0,0001945424,"I loved the way the book was written.  Lots of great descriptions of wonderful plants, gardens,and many other things. An easy read and a fun read.  Awesome book. There is a wonderful story about hidden things and finding out their meanings.  Great story!",2017-12-01,2017
5.0,0001945424,granddaughter loves it,2017-11-30,2017
5.0,0001945424,A Must Read! I read it about once a year it Is Outstanding!!,2017-11-29,2017
5.0,0001945424,a classic,2017-11-28,2017
5.0,0001945424,"I am sorry Darlings ( mass send out for several authors).
I got into a reading OCD mode, so I fell behind in writting reviews.
I am in the process of correcting that  & hope I get to all of the books soon.",2017-11-24,2017
5.0,0001945424,one of my childhood favorites,2017-11-21,2017
5.0,0001945424,Gift for a friend. She liked it.,2017-11-18,2017
5.0,0001945424,Great Read!!!,2017-11-15,2017
1.0,0001945424,Pretty bad quality paper. My wife was really disappointed.,2017-11-14,2017
5.0,0001945424,Wonderful,2017-11-13,2017
5.0,0001945424,Beautifully descriptive classic!,2017-11-13,2017
5.0,0001945424,Required reading for my daughter's English class.,2017-11-11,2017
5.0,0001945424,Still reading this.  My kids are enthralled.,2017-11-10,2017
5.0,0001945424,I ordered this for my granddaughter and she loves the book!,2017-11-08,2017
5.0,0001945424,I loved the whole story. I had seen the movie that was based on this book - The Little Princess starring Shirley Temple - but had never read the book. It is a must- read!,2017-11-07,2017
5.0,0001945424,"A lovely, heartwarming tale about children, optimism, love and forgiveness. I wanted it to continue, to watch the children grow up and see how they disseminate their love of life.",2017-11-03,2017
5.0,0001945424,I enjoyed it as an adult male but I believe the elementary/junior high females love this book the most.,2017-11-03,2017
5.0,0001945424,Very nice product.,2017-11-02,2017
4.0,0001945424,Lovely edition.,2017-10-29,2017
5.0,0001945424,This one goes to the 12-year-old when he finishes BIG RED!!!!,2017-10-25,2017
3.0,0001945424,"Impossibly perfect young Sara Crewe remains kind, generous, studious, loyal, brave, and considerate through thick and thin - - being treated as a princess in her boarding school because of her wealth, then losing everything and nearly starving in a garret and suffering abuse from those who had sucked up to her when she was rich, but ending up even richer in the end.  The comeuppance for the greedy people who abused this paragon is so satisfying that it obscures the great holes in the plot. A key character is introduced as an Indian servant who speaks no English, but somehow he manages to communicate quite nicely with his Eton-educated English employer and a young English secretary about a complicated scheme to help the distressed child, only to revert to very simple English later.  The diamond mine that catapults Sara from poverty to riches is, in her imagination, worked by dark men with heavy picks, but somehow her compassion and generosity doesn't extend to them, and her imagination doesn't raise the question why an English child should prosper from their back-breaking labor in a far-off country. She recognizes and rejects false friendship from English people, but when dark-skinned adults bow to her she is pleased and untroubled. Obviously, this book is a product of the Colonial Era and can't be expected to present an enlightened picture of the rights of the people of India, but it presents such a sunny view of the dark-skinned servants and laborers happily making young Sara wealthy and pampered that it would be nice to see her showing a little bit of empathy for them, rather than spending it all on the poor in London.",2017-10-22,2017
5.0,0001945424,"This is a classic story that we loved as children. I was drawn to reread it after seeing the musical Secret Garden on stage. The stage show is very different from the story, but both have their strengths. Mary Lennox is an unpleasant, sallow little girl who is orphaned in India when a cholera plague swept through their area. Her life in India had not been idyllic as she had been ignored by her parents and virtually friendless. She is sent to live with an uncle in Yorkshire England. She has never been to India and never met the uncle. Her uncle, Archibald Craven has not been coping since the death of his young wife 10 years before. Fortunately, Martha is there with her good nature and good sense. Martha and her brother Dickon work their magic. The first part of the book remains charming as the orphan Mary arrives in Yorkshire and begins to find her way and to investigate the mysterious crying in the night. Who wouldnt love Dickon with the orphaned lamb, young fox, tame squirrels, and ability to charm most animals? The second half of the book feels more dated in its repetitive preachy-ness about Magic. Still, every young reader needs to learn when to savor every word and when to skim along so this is not a bad opportunity to skim. The book is still something that a child could enjoy and the message of positive thinking and the benefits of being a polite kind person is still current. The Secret Garden is available for free from Amazon in a Kindle version. I can t give it less than 5 stars because of the special place that it holds in my childhood memories.",2017-10-21,2017
5.0,0001945424,"An amazing story told very well.  Easy to understand, great for young readers.",2017-10-20,2017
4.0,0001945424,I love the book . I think even more than the movie. Very different than the movie. A must read.,2017-10-17,2017
5.0,0001945424,o.k,2017-10-16,2017
5.0,0001945424,"I am not really sure how I missed out on this book as a child so I decided to read it with my daughter. We thoroughly enjoyed the experience and zipped through it in just a few days. Frances Hodgson Burnett shares some amazing insights into human nature with the reader. My daughter exclaimed at one point, How can Mary see that Colin is spoiled but not see that she was the same at first too? Led to some great discussions for sure! I also thought it was amazing that Burnett at times switches between different third person limited perspectives and we even have some of the events in the garden narrated from the point of view of the robin! Such clever writing!

Some reviewers complained about the fact that many of the characters speak with a Yorkshire accent and Frances Hodgson Burnett wrote it phonetically the way the characters pronounced the words. I thought it added to the fun! I tried to speak with the broad Yorkshire accent as I read it out loud and changed my voice for the different characters. My daughter and I both loved it. The Yorkshire dialect was interesting and we have been trying to throw some of the words we learned into conversation such as wick meaning alive or lively. From my point of view, that beats trying to throw something modern like on fleek into conversation!",2017-10-15,2017
5.0,0001945424,On of the absolute childhood classics....for good reason!!!!!!!!,2017-10-14,2017
4.0,0001945424,no issues,2017-10-13,2017
4.0,0001945424,no issues,2017-10-13,2017
5.0,0001945424,I read to my 8 years old daughter. She liked it. The book kept her attention. Well written. Then we watched the movie...,2017-10-09,2017
5.0,0001945424,It was fun to read the classic The Secret Garden.,2017-10-09,2017
5.0,0001945424,"Bought this book for my sister and she loved it!! Beautiful story it an amazing book, perfect quality!",2017-10-07,2017
5.0,0001945424,"There's so much good stuff in this book that it has something different for each age, and yet the same simple themes. Gardening heals. Good thoughts heal. Truthful companions heal.",2017-10-06,2017
5.0,0001945424,A tried and true classic,2017-10-04,2017
5.0,0001945424,I really like this book,2017-09-29,2017
5.0,0001945424,"Have heard of this for so long, the movie showed up on Netflix about the same time as the book was offered.  Both were very good. Showed the movie to my 6yr old Granddaughter, and she loved it.  This is a keeper, for sure.",2017-09-28,2017
5.0,0001945424,"What a treasure lives in this book!  It is the total power of positive thinking that an individual will be exactly what they think themselves to be. A young orphaned girl, sour on the world and a young boy forgotten by his father (who believes him to be disabled and slow) experience an awakening of life and spirit.",2017-09-28,2017
4.0,0001945424,My niece enjoyed this book. Affirmed!,2017-09-28,2017
5.0,0001945424,Very good reading,2017-09-26,2017
5.0,0001945424,"nice cheery, light hearted easy read. serious readers need to read this kind of books after a stretch of long long novels. Loved it.",2017-09-25,2017
5.0,0001945424,"Frances Hodgson Burnett's stories draw the reader in.  They are well written, insightful,  entertaining, and mesmerizing.  In ""The Little Princess""  ,  Sara has had her life turned upside down,  but won't let the circumstances take control.  She remains the ""Little Princess.""  She is a strong willed child that won't crumble under the thumbs of certain hardhearted, dominearing, unpleasant people.  She is loving,  caring, and supportive to her fellow students, as well as other characters.  I truly love both ""THE LITTLE PRINCESS""  and ""THE SECRET GARDEN"".  If you have not read them do yourself a favor and take the time to do so.  You won't be disappointed.",2017-09-25,2017
5.0,0001945424,"I have loved this story for a very long time.  I have only ever seen it in movie form though because I did not , until recently have the opportunity to read it.  Now that I have read it I am so sorry it took this long to get my hands on it.  This book is entertaining,  well written,  and you can't help but fall in love with it's  characters.  I am sorry I am at the end of it.  I recommend this book to all who have a love for a heartwarming tale of two children overcoming their wretched lives with the help of the neighbor boy and his family and an abandoned and secret garden",2017-09-25,2017
4.0,0001945424,"Still entertains me, maybe just not as much as when I was a little girl. The book teaches about opening up your mind to good thoughts and how they can transform you, as well as to not be so self-involved. It also lures a young reader into spending more time out of doors, instead of cooped up inside. Should be on a must-read list for upper grade-school aged children.",2017-09-25,2017
5.0,0001945424,"This classic is a clear statement about the power of determination and the power of positive thinking. With a little help from those around you and the banishment of the dark thoughts that may plague you, you can grow and learn and become stronger in character and body.",2017-09-21,2017
5.0,0001945424,"The Story was fastinatig,  from India to a huve manor in  England. It spanned a magical tale of an young orphan girl whose whole household died with the plague.  She was a spoiled child, but resilient.  She changes lives around. Great magical tale which will keep you reading on and on. Well written book. A MUST READ.",2017-09-19,2017
4.0,0001945424,"Well-done reprint of the original novel, which I read as a little girl many years ago.  It's a great story!",2017-09-19,2017
5.0,0001945424,"I was so thrilled to read Secret Garden again.
This was a little different version at the end but still loved it.
This was my favorite book as a kid.
When I taught Second Grade I ordered multi copies and we read the book together. What fun!!!",2017-09-18,2017
5.0,0001945424,I can't believe I've lived so long without reading this delightful story! I'm going to buy the book for my goddaughter at once!,2017-09-17,2017
5.0,0001945424,The story was put together nicely and couldn't put it down until I finished reading.  I was glued to it and would recommend to others. Great Book,2017-09-13,2017
5.0,0001945424,"I was searching for a ""feel good"" book and I am so glad I found this; The Secret Garden will lead you to a beautiful place. As I was reading, I was amazed that this book was intended for children, as there are so many healthy life lessons for Grown Ups. I definitely recommend reading this precious book, you will find yourself smiling.",2017-09-11,2017
5.0,0001945424,A delightful story  don't know how I missed this in my younger years.  Should be required reading for aspiring writers.,2017-09-10,2017
5.0,0001945424,Great classic story for a young girl!,2017-09-10,2017
5.0,0001945424,"I have looked at title and discounted this story dozens of times as just a children's story. I am so glad I finally decided to have a look
 What a joy. It is indeed a story of children but not just for children. It carries a message every child and every adult should learn.",2017-09-10,2017
5.0,0001945424,Lovely story for young folks.,2017-09-07,2017
5.0,0001945424,I haven't read this in years and forgot what a wonderful story it is!,2017-09-07,2017
4.0,0001945424,"A magical, mesmerizing allegory of a book, though one with overlong sentences. A story of human transformation, a story of unbridled reverie for nature, a book that shows love makes one happier than money.",2017-09-05,2017
5.0,0001945424,"This was a touching story, wonderful book and hard to put down.  From start to end the story will make you want to read more by this author.  Five stars wasn't enough!",2017-09-05,2017
4.0,0001945424,I read this as the leader for a group of Middle/High School students who wanted to read classics during the spring/summer.  I enjoyed the strong female characters and the entire story.  We were able to have a great discussion about comparing lifestyles and classes.  This was a fun read and I was glad this was on our classics list.,2017-09-05,2017
5.0,0001945424,Really enjoyed reading this old time favorite!  Highly recommend everyone read it just to relieve the time and writing style of that time.,2017-09-02,2017
5.0,0001945424,A great book for any age.,2017-09-02,2017
5.0,0001945424,"Lovely story! I am listening to the audio book with my six year old daughter. Although there is some vocabulary beyond her understanding, she is following and enjoying the story as well. The content, I feel, is appropriate for elementary age and up. The main character shows virtue and self control in the face of adversity. The narration is well done.",2017-09-01,2017
5.0,0001945424,"Wonderful story for preteen girls and maybe boys. As an adult, I could still appreciate it and really liked it. A truly enjoyable classic.",2017-08-30,2017
5.0,0001945424,This book is very well written and suspenseful.  The characters are delightful and The story moves at a very quick pace,2017-08-29,2017
5.0,0001945424,A delightful story of youth and earth magic. Amazing how human perception can be so misfired. Good read and entertaining.,2017-08-27,2017
5.0,0001945424,"It is amazing and hooks you with its special Yorkshire parts! If you like god books, then this is for you",2017-08-24,2017
5.0,0001945424,"This book holds timeless truths cloaked in a story of three children, each from different backgrounds. These children grow and change as they experience the peace of nature and love of one another. Descriptions of the Secret Garden are written so that I can imagine myself in the peace and beauty of the garden.",2017-08-23,2017
5.0,0001945424,Lovely book. Overlooked in childhood.,2017-08-20,2017
5.0,0001945424,excellent,2017-08-20,2017
5.0,0001945424,I love this book.,2017-08-20,2017
5.0,0001945424,This is a gorgeous book.,2017-08-19,2017
5.0,0001945424,Lovely!,2017-08-15,2017
5.0,0001945424,"Fast shipping and good condition of the book ,means happy customer is here! Thank you!",2017-08-14,2017
4.0,0001945424,Lovely and sweet story about children conquering adverse circumstances. A little too-good-to-be-true. But lovely story. Delightful characters and happy ending.,2017-08-14,2017
5.0,0001945424,"Out of tragedy can come bitterness and desolation, but herein lies a sweeter, softer tale of magic.

All is dark and gray, but nothing lasts forever.",2017-08-13,2017
5.0,0001945424,Good read,2017-08-13,2017
5.0,0001945424,Great for kids and adults alike.,2017-08-12,2017
5.0,0001945424,Grand daughter read it well.  Good story.  Good price.,2017-08-11,2017
5.0,0001945424,"It took decades for me to finally read this but what a sweet book about the power of the mind, and nature, in overcoming loss and depression.",2017-08-10,2017
5.0,0001945424,Absolutely incredible This book was so exciting,2017-08-08,2017
5.0,0001945424,I loved this book. I chose the five star review because this book was the kind of book that I would want to read over and over. I hope that there a second book in the series. it would be a really good idea to consider. Hope that many other readers will be able to enjoy this book as much as I did. Five star rating is a very hard rating to get an I feel this book deserve it.,2017-08-08,2017
5.0,0001945424,"It's a classic for a reason - Slice of life, Different cultures, Family relationships...",2017-08-07,2017
5.0,0001945424,"Great book. Enjoyed it very much. No sex, dirty words, smut. Good for any age. And you learn something from reading  it.",2017-08-06,2017
5.0,0001945424,"Even though my childhood was entirely different than that of Sara Crew, i was with her all the way as the author took me into her life in such a detailed account that I was cold when she was freezing in that attic room and my feet felt wet as she trudged along London's wet streets and although I cant' imagine having a rat for a friend she almost made me believe it possible and what joy I felt when she was finally liberated from her awful caretaker. For a while immersed in the story I was also a child again and what more can you ask from a book?",2017-08-05,2017
5.0,0001945424,"It's a sweet classic that deserves a read every so often. It would be a good book to read with elementary age children and to discuss how brats are made, how entertainment for children has changed, how parents make mistakes.",2017-07-31,2017
5.0,0001945424,I sent this for a birthday gift and the little girl loved it. Her mother said it was absolutely beautiful and that it was read in about three days.,2017-07-29,2017
5.0,0001945424,Good,2017-07-29,2017
5.0,0001945424,You can never be sure what you will think when you go back and read childhood favorites. This book didn't disappoint. I loved the overall message that positive thinking and kindness contain magic.,2017-07-28,2017
5.0,0001945424,Well written classic story! Should lead to a fun discussion at our book club! Think it would be an excellent early novel for youth!,2017-07-28,2017
5.0,0001945424,"I hadnt read The Secret Garden in ages, but when my book club decided to study it for characterization, I was more than pleased to pick it back up again, so to speak. Often when Ive gone back to re-read something from my past, I find that I don't think it as impressive or enjoyable, but that was not the case with this book. Yes, I see the characters, setting, and plot in an entirely different way, but I still thoroughly enjoyed the read.

Since my book club wanted to focus on characterization, thats what Ill mention in this review.

At the beginning of the story I felt sorry for Mary. The author paints a perfect picture of neglect. Though Marys parents are wealthy and shes cared for, she is sickly looking because no one really shows her love and nurturing. When tragedy makes her an orphan, the saddest part wasn't the death of her parents, to me, it was that everyone else had forgotten about her. As much as I felt sorry for Mary, I also found her annoying, but I think all kids have that certain, signature youthful trait that lets them bother you to know end without you ever considering not caring for them. As an adult, I realized that as a child, I didn't recognize that Marys parents were a special breed of selfish that you can never have too little of.

I liked how the moors seemed almost like another character in the story. Its quite mysterious to the plain and simple Mary whos never seen such greenery and fog. Then of course theres the garden with all its magic and wonder. Just like the animals that Dickon cares for, the garden is nursed back to life and then pays it forward (like a character) by being a haven and friend to the children. The transformation of the moor, the garden, and the children all parallel so well that its difficult to separate them as individual events.

Theres no great mystery as to why the Dickon character is so loved. Hes an animal charmer and often the center of what the children call magic. Plus, hes just likable. As a kid, I think I too thought the magic was real. As an adult, I still wonder about the voices Craven hears that eventually bring him home to his son Colin. While He has neglected Colin in a similar fashion that Marys parents did with her, hes not completely absent from his life. He loves him, fearfully and from afar, and most importantly never forgets about him.

Ill admit that to this day Im still not overly fond of the Colin character, but I do appreciate his circumstances a little more. Its not his fault he is the way he is at the beginning, but I still feel like he enjoyed it too much. He somehow found power in holding his death over other peoples heads. I was almost relieved, when re-reading this story, to see Colin grow out of his young raja persona, but I still feel like he was a little prince at the end.

I could go off about the actions and behaviors of the servants and adult characters in this book, but Ill simply mention that it reminds me of modern day Disney channel programming where all the kids are smarter and wittier than the adults. Not necessarily good or bad.

All in all, Id say The Secret Garden is good at developing characters as the story progresses. Being able to experience an intimate and personal evolution is a powerful technique that leaves characters in your mind long after youve finished their story. Highly recommended to fans of the classics, children, and anyone looking to read a good book.",2017-07-26,2017
5.0,0001945424,Excellent book. I read as a child and now I purchased for my granddaughter to read. She is in middle of book and can't put it down. I'm so happy she loves it. Paperback book is good size for holding with average size print -- not so small it's too difficult to read.,2017-07-24,2017
5.0,0001945424,GREAT READING FOR PRETEEN AND TEEN GIRLS.  A TRUECLASSIC,2017-07-21,2017
